Name,Year,Salary
Terrell Williams,2018,30400
Tarvarus McFadden,2018,60800
Emmanuel Moseley,2018,199059
Emmanuel Moseley,2019,495000
Emmanuel Moseley,2020,675000
Emmanuel Moseley,2021,4384000
Emmanuel Moseley,2022,5000000
Najee Toran,2018,91200
Najee Toran,2019,272000
Najee Toran,2020,0
Najee Toran,2021,0
Caleb Scott,2018,129200
Emmanuel Beal,2018,365000
Poona Ford,2018,488000
Poona Ford,2019,570000
Poona Ford,2020,750000
Poona Ford,2021,4420000
Poona Ford,2022,8325000
Nick Thurman,2019,136000
Nick Thurman,2020,86282
Nick Thurman,2021,135333
Nick Thurman,2022,172500
Robert Spillane,2019,232941
Robert Spillane,2020,616176
Robert Spillane,2021,850000
Robert Spillane,2022,2433000
Christopher Ezeala,2018,129200
Christopher Ezeala,2019,136000
John Franklin III,2018,38000
John Franklin III,2019,29118
John Franklin III,2020,400000
Brad Lundblade,2018,129200
Brad Lundblade,2019,24000
Brad Lundblade,2020,50400
Tigie Sankoh,2018,129200
Tigie Sankoh,2019,136000
Deontez Alexander,2018,15200
Patrick Afriyie,2018,129200
Darvin Kidsy,2018,56471
Darvin Kidsy,2019,116471
Casey Dunn,2018,53200
Casey Dunn,2019,8000
Ruben Holcomb,2018,83600
R.J. Prince,2018,129200
R.J. Prince,2019,136000
R.J. Prince,2020,94682
Damoun Patterson,2018,60800
Dallin Leavitt,2018,56471
Dallin Leavitt,2019,495000
Dallin Leavitt,2020,555882
Dallin Leavitt,2021,850000
Dallin Leavitt,2022,1200000
Coleman Shelton,2018,83600
Coleman Shelton,2019,495000
Coleman Shelton,2020,675000
Coleman Shelton,2021,850000
Coleman Shelton,2022,1750000
Coleman Shelton,2023,1500000
Jeff Wilson,2018,169412
Jeff Wilson,2019,536471
Jeff Wilson,2020,750000
Jeff Wilson,2021,2050000
Jeff Wilson,2022,575000
Corey Bojorquez,2018,418059
Corey Bojorquez,2019,570000
Corey Bojorquez,2020,750000
Corey Bojorquez,2021,1020000
Corey Bojorquez,2022,1750000
Corey Bojorquez,2023,1630000
Ryan Yurachek,2018,129200
Austin Roberts,2018,363000
Kyle Wilson,2018,84706
Christian Scotland-Williamson,2018,129200
Christian Scotland-Williamson,2019,136000
Robert Martin,2018,121600
Jaeden Graham,2018,129200
Jaeden Graham,2019,495000
Jaeden Graham,2020,675000
Jaeden Graham,2021,850000
Chris Board,2018,484000
Chris Board,2019,570000
Chris Board,2020,750000
Chris Board,2021,2183000
Chris Board,2022,2000000
Garrett Dickerson,2018,141176
Garrett Dickerson,2019,33529
Chris Lammons,2018,38000
Chris Lammons,2019,54000
Chris Lammons,2020,675000
Chris Lammons,2021,685556
Chris Lammons,2022,895000
Jacob Tuioti-Mariner,2018,114000
Jacob Tuioti-Mariner,2019,232941
Jacob Tuioti-Mariner,2020,675000
Jacob Tuioti-Mariner,2021,47222
Codey McElroy,2019,58235
Codey McElroy,2020,100800
Codey McElroy,2021,220534
Steven Parker,2018,129200
Steven Parker,2019,495000
Steven Parker,2020,377942
Steven Parker,2021,283333
Josh Crockett,2018,129200
Jackson Porter,2019,40000
Josh Woods,2018,129200
Josh Woods,2019,525200
Josh Woods,2020,675000
Josh Woods,2021,711112
Josh Woods,2022,1550000
Nate Holley,2020,35882
Edgerrin James,2005,9081000
Edgerrin James,2006,9500000
Edgerrin James,2007,7000000
Edgerrin James,2008,6750000
Sam Beal,2018,1411940
Sam Beal,2019,665559
Sam Beal,2020,150000
Adonis Alexander,2018,636192
Adonis Alexander,2019,56000
Brandon Bryant,2018,28235
KhaDarel Hodge,2018,423529
KhaDarel Hodge,2019,570000
KhaDarel Hodge,2020,750000
KhaDarel Hodge,2021,1000000
KhaDarel Hodge,2022,1070000
Blake Jackson,2018,28235
Malik Turner,2018,0
Malik Turner,2019,570000
Malik Turner,2020,750000
Malik Turner,2021,848333
Malik Turner,2022,199000
James Butler,2018,76000
James Butler,2019,88000
Jonathan Celestin,2018,22800
James Crawford,2018,480000
James Crawford,2019,424235
James Crawford,2020,16800
Alexander Johnson,2018,30400
Alexander Johnson,2019,570000
Alexander Johnson,2020,750000
Alexander Johnson,2021,3384000
Alexander Johnson,2022,169400
Justin Stockton,2018,15200
John Wolford,2019,136000
John Wolford,2020,760000
John Wolford,2021,780000
John Wolford,2022,895000
Eric Cotton,2018,15200
Alan Faneca,1998,2280000
Alan Faneca,1999,750000
Alan Faneca,2000,875000
Alan Faneca,2001,1310000
Alan Faneca,2002,6525000
Alan Faneca,2003,2800000
Alan Faneca,2004,3750000
Alan Faneca,2005,3900000
Alan Faneca,2006,4200000
Alan Faneca,2007,4375000
Alan Faneca,2008,9000000
Alan Faneca,2009,7250000
Alan Faneca,2010,2500000
Levon Kirkland,1992,665000
Levon Kirkland,1993,425000
Levon Kirkland,1994,385000
Levon Kirkland,1995,1700000
Levon Kirkland,1996,1600000
Levon Kirkland,1997,1400000
Levon Kirkland,1998,6800000
Levon Kirkland,1999,4375000
Levon Kirkland,2000,4525000
Levon Kirkland,2001,3700000
Levon Kirkland,2002,750000
John Randle,1990,65000
John Randle,1991,200000
John Randle,1992,400000
John Randle,1993,860000
John Randle,1994,1050000
John Randle,1995,3075000
John Randle,1996,1875000
John Randle,1997,2437333
John Randle,1998,12500000
John Randle,1999,4000000
John Randle,2000,5000000
John Randle,2001,6500000
John Randle,2002,3500000
John Randle,2003,3000000
Troy Aikman,1989,3537000
Troy Aikman,1990,1000000
Troy Aikman,1991,1250000
Troy Aikman,1992,1500000
Troy Aikman,1993,10750000
Troy Aikman,1994,1750000
Troy Aikman,1995,3500000
Troy Aikman,1996,4000000
Troy Aikman,1997,4500000
Troy Aikman,1998,5500000
Troy Aikman,1999,16000000
Troy Aikman,2000,2250000
Barry Sanders,1989,2600000
Barry Sanders,1990,620000
Barry Sanders,1991,1140000
Barry Sanders,1992,920000
Barry Sanders,1993,3825000
Barry Sanders,1994,2975000
Barry Sanders,1995,2933000
Barry Sanders,1996,4346500
Barry Sanders,1997,12400000
Barry Sanders,1998,2000000
Emmitt Smith,1990,1330000
Emmitt Smith,1991,380000
Emmitt Smith,1992,465000
Emmitt Smith,1993,7000000
Emmitt Smith,1994,2200000
Emmitt Smith,1995,2400000
Emmitt Smith,1996,12001000
Emmitt Smith,1997,1000000
Emmitt Smith,1998,1500000
Emmitt Smith,1999,4000000
Emmitt Smith,2000,4650000
Emmitt Smith,2001,5850000
Emmitt Smith,2002,6000000
Emmitt Smith,2003,5000000
Emmitt Smith,2004,2500000
Warren Sapp,1995,2690000
Warren Sapp,1996,472500
Warren Sapp,1997,570000
Warren Sapp,1998,10600000
Warren Sapp,1999,4500000
Warren Sapp,2000,4900000
Warren Sapp,2001,4200000
Warren Sapp,2002,5250000
Warren Sapp,2003,6600000
Warren Sapp,2004,5200000
Warren Sapp,2005,4500000
Warren Sapp,2006,4600000
Warren Sapp,2007,4900000
Michael Strahan,1993,620000
Michael Strahan,1994,212500
Michael Strahan,1995,255000
Michael Strahan,1996,4850000
Michael Strahan,1997,1700000
Michael Strahan,1998,2900000
Michael Strahan,1999,12400000
Michael Strahan,2000,4600000
Michael Strahan,2001,7000000
Michael Strahan,2002,11498000
Michael Strahan,2003,9100000
Michael Strahan,2004,6450000
Michael Strahan,2005,5252000
Michael Strahan,2006,5000000
Michael Strahan,2007,4500000
Terrell Davis,1995,157000
Terrell Davis,1996,1300000
Terrell Davis,1997,600000
Terrell Davis,1998,11500000
Terrell Davis,1999,900000
Terrell Davis,2000,1300000
Terrell Davis,2001,3000000
Jonathan Ogden,1996,7500000
Jonathan Ogden,1997,722500
Jonathan Ogden,1998,2609000
Jonathan Ogden,1999,1235500
Jonathan Ogden,2000,16500000
Jonathan Ogden,2001,500000
Jonathan Ogden,2002,5000000
Jonathan Ogden,2003,5180000
Jonathan Ogden,2004,10660000
Jonathan Ogden,2005,10665000
Jonathan Ogden,2006,4700000
Jonathan Ogden,2007,6110000
Walter Jones,1997,4911500
Walter Jones,1998,722187
Walter Jones,1999,866625
Walter Jones,2000,3844438
Walter Jones,2001,1155500
Walter Jones,2002,4341176
Walter Jones,2003,5904000
Walter Jones,2004,7084800
Walter Jones,2005,17700000
Walter Jones,2006,4000000
Walter Jones,2007,5000000
Walter Jones,2008,5000000
Walter Jones,2009,6200000
Bryant Mitchell,2019,378000
Tristan Vizcaino,2020,35882
Tristan Vizcaino,2021,92000
Tristan Vizcaino,2022,352500
Sam Eguavoen,2019,495000
Sam Eguavoen,2020,675000
Sam Eguavoen,2021,850000
Sam Eguavoen,2022,1690000
Tevaughn Campbell,2019,24000
Tevaughn Campbell,2020,675000
Tevaughn Campbell,2021,850000
Tevaughn Campbell,2022,589722
Kevin Mawae,1994,700000
Kevin Mawae,1995,312500
Kevin Mawae,1996,375000
Kevin Mawae,1997,412500
Kevin Mawae,1998,5500000
Kevin Mawae,1999,2400000
Kevin Mawae,2000,3000000
Kevin Mawae,2001,2800000
Kevin Mawae,2002,9125068
Kevin Mawae,2003,3500000
Kevin Mawae,2004,800000
Kevin Mawae,2005,1950000
Kevin Mawae,2006,3750000
Kevin Mawae,2007,3800000
Kevin Mawae,2008,3100000
Kevin Mawae,2009,3000000
Ty Law,1995,1719000
Ty Law,1996,519600
Ty Law,1997,622900
Ty Law,1998,725400
Ty Law,1999,14700000
Ty Law,2000,1917647
Ty Law,2001,3250000
Ty Law,2002,4800000
Ty Law,2003,6600000
Ty Law,2004,7000000
Ty Law,2005,6000000
Ty Law,2006,5000000
Ty Law,2007,5000000
Ty Law,2008,183235
Ty Law,2010,800000
Clinton Portis,2002,1515000
Clinton Portis,2003,300000
Clinton Portis,2004,13380000
Clinton Portis,2005,455000
Clinton Portis,2006,3585000
Clinton Portis,2007,4500000
Clinton Portis,2008,10430500
Clinton Portis,2009,1245000
Clinton Portis,2010,7690500
Curtis Martin,1995,443000
Curtis Martin,1996,206000
Curtis Martin,1997,247900
Curtis Martin,1998,8275000
Curtis Martin,1999,3353000
Curtis Martin,2000,4358900
Curtis Martin,2001,5364800
Curtis Martin,2002,13500000
Curtis Martin,2003,4175700
Curtis Martin,2004,2800000
Curtis Martin,2005,3683333
Curtis Martin,2006,475000
Tony Boselli,1995,6893000
Tony Boselli,1996,1217500
Tony Boselli,1997,1442000
Tony Boselli,1998,1666500
Tony Boselli,1999,5891000
Tony Boselli,2000,2115500
Tony Boselli,2001,3500000
Tony Boselli,2002,7160000
Shaun Alexander,2000,4068000
Shaun Alexander,2001,498000
Shaun Alexander,2002,575000
Shaun Alexander,2003,650000
Shaun Alexander,2004,3450000
Shaun Alexander,2005,6323000
Shaun Alexander,2006,15125000
Shaun Alexander,2007,3400000
Jerry Rice,1985,700000
Jerry Rice,1986,240000
Jerry Rice,1987,265000
Jerry Rice,1988,950000
Jerry Rice,1989,950000
Jerry Rice,1990,1500000
Jerry Rice,1991,1100000
Jerry Rice,1992,1750000
Jerry Rice,1993,3900000
Jerry Rice,1994,2000000
Jerry Rice,1995,2175000
Jerry Rice,1996,5600000
Jerry Rice,1997,1700000
Jerry Rice,1998,5000000
Jerry Rice,1999,3550000
Jerry Rice,2000,3750000
Jerry Rice,2001,1500000
Jerry Rice,2002,1900000
Jerry Rice,2003,2250000
Jerry Rice,2004,873529
John Lynch,1993,323000
John Lynch,1994,203750
John Lynch,1995,248500
John Lynch,1996,650000
John Lynch,1997,2000000
John Lynch,1998,1400000
John Lynch,1999,1615500
John Lynch,2000,7600000
John Lynch,2001,1650000
John Lynch,2002,1750000
John Lynch,2004,3260000
John Lynch,2005,2525000
John Lynch,2006,3525000
John Lynch,2007,2535000
Orlando Pace,1997,7153337
Orlando Pace,1998,1051667
Orlando Pace,1999,5262000
Orlando Pace,2000,2100000
Orlando Pace,2001,2200000
Orlando Pace,2002,2400000
Orlando Pace,2003,5734000
Orlando Pace,2004,7021000
Orlando Pace,2005,18000000
Orlando Pace,2006,4000000
Orlando Pace,2007,4100000
Orlando Pace,2008,5200000
Orlando Pace,2009,6000000
Chad Pennington,2000,4324010
Chad Pennington,2001,298000
Chad Pennington,2002,2343990
Chad Pennington,2003,5250000
Chad Pennington,2004,19000000
Chad Pennington,2005,3000000
Chad Pennington,2006,9040000
Chad Pennington,2007,4000000
Chad Pennington,2008,5750000
Chad Pennington,2009,5750000
Chad Pennington,2010,2700000
John Elway,1983,1600000
John Elway,1984,700000
John Elway,1985,800000
John Elway,1986,900000
John Elway,1987,4000000
John Elway,1988,1400000
John Elway,1989,1425000
John Elway,1990,1450000
John Elway,1991,1525000
John Elway,1992,1900000
John Elway,1993,10100000
John Elway,1994,3000000
John Elway,1995,3000000
John Elway,1996,8020000
John Elway,1997,2825000
John Elway,1998,4800000
Ed McCaffrey,1991,360000
Ed McCaffrey,1992,240000
Ed McCaffrey,1993,325000
Ed McCaffrey,1994,162000
Ed McCaffrey,1995,600000
Ed McCaffrey,1996,400000
Ed McCaffrey,1997,1323640
Ed McCaffrey,1998,650000
Ed McCaffrey,1999,5150000
Ed McCaffrey,2000,700000
Ed McCaffrey,2001,2000000
Ed McCaffrey,2002,3150000
Ed McCaffrey,2003,3500000
Rod Smith,1994,56100
Rod Smith,1995,125000
Rod Smith,1996,200000
Rod Smith,1997,400000
Rod Smith,1998,3400000
Rod Smith,1999,1000000
Rod Smith,2000,1800000
Rod Smith,2001,2800000
Rod Smith,2002,11659000
Rod Smith,2003,662800
Rod Smith,2004,2756500
Rod Smith,2005,5005200
Rod Smith,2006,5003900
Rod Smith,2007,1502570
Steve Atwater,1989,975000
Steve Atwater,1990,295000
Steve Atwater,1991,345000
Steve Atwater,1992,1070000
Steve Atwater,1993,1200000
Steve Atwater,1994,1625000
Steve Atwater,1995,4740000
Steve Atwater,1996,1500000
Steve Atwater,1997,1600000
Steve Atwater,1998,2040000
Steve Atwater,1999,2200000
Chris Blewitt,2021,18400
Cole Mazza,2019,495000
Cole Mazza,2020,675000
Cody Brown,2018,0
Duke Williams,2019,378529
Duke Williams,2020,170282
Elliott Fry,2020,145082
Elliott Fry,2021,9200
Christian Wade,2019,136000
Christian Wade,2020,0
Christian Wade,2021,0
Kyler Murray,2019,24084924
Kyler Murray,2020,2183120
Kyler Murray,2021,3866240
Kyler Murray,2022,30000000
Kyler Murray,2023,39000000
Kyler Murray,2024,38850000
Kyler Murray,2025,32607500
Kyler Murray,2026,42542500
Kyler Murray,2027,36335000
Kyler Murray,2028,46357360
Nick Bosa,2019,22916356
Nick Bosa,2020,2110085
Nick Bosa,2021,3650170
Nick Bosa,2022,5200255
Nick Bosa,2023,17859000
Quinnen Williams,2019,22172724
Quinnen Williams,2020,2063608
Quinnen Williams,2021,3627216
Quinnen Williams,2022,5130824
Quinnen Williams,2023,9594000
Clelin Ferrell,2019,21322864
Clelin Ferrell,2020,1920492
Clelin Ferrell,2021,3345984
Clelin Ferrell,2022,4771476
Devin White,2019,19835592
Devin White,2020,1917537
Devin White,2021,3335074
Devin White,2022,4692611
Devin White,2023,11706000
Daniel Jones,2019,17179768
Daniel Jones,2020,1751548
Daniel Jones,2021,3003096
Daniel Jones,2022,4194644
Josh Allen,2019,15055100
Josh Allen,2020,1528756
Josh Allen,2021,2562512
Josh Allen,2022,3596268
Josh Allen,2023,10892000
T.J. Hockenson,2019,12930436
T.J. Hockenson,2020,1485965
T.J. Hockenson,2021,2471930
T.J. Hockenson,2022,536111
T.J. Hockenson,2023,9329000
Ed Oliver,2019,12824204
Ed Oliver,2020,1389325
Ed Oliver,2021,2283650
Ed Oliver,2022,3177975
Ed Oliver,2023,10753000
Devin Bush,2019,12239920
Devin Bush,2020,1352808
Devin Bush,2021,2210616
Devin Bush,2022,3068424
Jonah Williams,2019,11336940
Jonah Williams,2020,1296371
Jonah Williams,2021,2097742
Jonah Williams,2022,2899113
Jonah Williams,2023,12604000
Rashan Gary,2019,10062136
Rashan Gary,2020,1216696
Rashan Gary,2021,1938392
Rashan Gary,2022,2660088
Rashan Gary,2023,10892000
Christian Wilkins,2019,9743436
Christian Wilkins,2020,1196777
Christian Wilkins,2021,1898554
Christian Wilkins,2022,2600331
Christian Wilkins,2023,10753000
Chris Lindstrom,2019,9212276
Chris Lindstrom,2020,1163580
Chris Lindstrom,2021,1832160
Chris Lindstrom,2022,2500740
Chris Lindstrom,2023,13202000
Dwayne Haskins,2019,8999808
Dwayne Haskins,2021,850000
Brian Burns,2019,8362404
Brian Burns,2020,1110463
Brian Burns,2021,1725926
Brian Burns,2022,2341389
Brian Burns,2023,16012000
Dexter Lawrence,2019,8149936
Dexter Lawrence,2020,1097184
Dexter Lawrence,2021,1699368
Dexter Lawrence,2022,2301552
Dexter Lawrence,2023,12407000
Garrett Bradbury,2019,7884360
Garrett Bradbury,2020,1080585
Garrett Bradbury,2021,1666170
Garrett Bradbury,2022,2251755
Jeffery Simmons,2019,7725004
Jeffery Simmons,2020,1070625
Jeffery Simmons,2021,1646250
Jeffery Simmons,2022,2221875
Jeffery Simmons,2023,10753000
Noah Fant,2019,7671888
Noah Fant,2020,1067306
Noah Fant,2021,1639612
Noah Fant,2022,2211918
Noah Fant,2023,6850000
Darnell Savage Jr.,2019,7618772
Darnell Savage Jr.,2020,1063986
Darnell Savage Jr.,2021,1632972
Darnell Savage Jr.,2022,2201958
Darnell Savage Jr.,2023,7901000
Andre Dillard,2019,7512536
Andre Dillard,2020,1057346
Andre Dillard,2021,1619692
Andre Dillard,2022,2182038
Tytus Howard,2019,7406308
Tytus Howard,2020,1050707
Tytus Howard,2021,1606414
Tytus Howard,2022,2162121
Tytus Howard,2023,13202000
Josh Jacobs,2019,7193836
Josh Jacobs,2020,1037427
Josh Jacobs,2021,1579854
Josh Jacobs,2022,2122281
Marquise Brown,2019,7087612
Marquise Brown,2020,1030788
Marquise Brown,2021,1566576
Marquise Brown,2022,2102364
Marquise Brown,2023,13413000
Montez Sweat,2019,6981372
Montez Sweat,2020,1024148
Montez Sweat,2021,1553296
Montez Sweat,2022,2082444
Montez Sweat,2023,11500000
Johnathan Abram,2019,6875140
Johnathan Abram,2020,1017509
Johnathan Abram,2021,1540018
Johnathan Abram,2022,1031264
Jerry Tillery,2019,6822024
Jerry Tillery,2020,1014189
Jerry Tillery,2021,1533378
Jerry Tillery,2022,912252
L.J. Collier,2019,6395784
L.J. Collier,2020,987549
L.J. Collier,2021,1480098
L.J. Collier,2022,1972647
Deandre Baker,2019,6170064
Deandre Baker,2020,152718
Deandre Baker,2021,850000
Kaleb McGary,2019,5980992
Kaleb McGary,2020,961625
Kaleb McGary,2021,1428250
Kaleb McGary,2022,1894875
N'Keal Harry,2019,5859252
N'Keal Harry,2020,954016
N'Keal Harry,2021,1413032
N'Keal Harry,2022,1872048
Byron Murphy,2019,4325544
Byron Murphy,2020,858159
Byron Murphy,2021,1221318
Byron Murphy,2022,2790000
Rock Ya-Sin,2019,4272420
Rock Ya-Sin,2020,854839
Rock Ya-Sin,2021,1214678
Rock Ya-Sin,2022,2540000
Jawaan Taylor,2019,4219308
Jawaan Taylor,2020,851519
Jawaan Taylor,2021,1208038
Jawaan Taylor,2022,2790000
Deebo Samuel,2019,4113076
Deebo Samuel,2020,844880
Deebo Samuel,2021,1194760
Deebo Samuel,2022,25000000
Deebo Samuel,2023,11245000
Deebo Samuel,2024,21922000
Deebo Samuel,2025,17550529
Deebo Samuel,2026,0
Deebo Samuel,2027,0
Greg Little,2019,4070580
Greg Little,2020,842224
Greg Little,2021,1189448
Greg Little,2022,1536672
Cody Ford,2019,3974976
Cody Ford,2020,836249
Cody Ford,2021,1627498
Cody Ford,2022,1468747
Sean Murphy-Bunting,2019,3879360
Sean Murphy-Bunting,2020,830273
Sean Murphy-Bunting,2021,1165546
Sean Murphy-Bunting,2022,2540000
Trayvon Mullen,2019,3794380
Trayvon Mullen,2020,824961
Trayvon Mullen,2021,1154922
Trayvon Mullen,2022,2540000
Dalton Risner,2019,3709388
Dalton Risner,2020,819649
Dalton Risner,2021,1144298
Dalton Risner,2022,2790000
Drew Lock,2019,3613776
Drew Lock,2020,813674
Drew Lock,2021,1132348
Drew Lock,2022,1451022
Jahlani Tavai,2019,3528796
Jahlani Tavai,2020,808362
Jahlani Tavai,2021,663889
Jahlani Tavai,2022,1150000
Elgton Jenkins,2019,3447812
Elgton Jenkins,2020,803301
Elgton Jenkins,2021,1111602
Elgton Jenkins,2022,3986000
Joejuan Williams,2019,3334384
Joejuan Williams,2020,796212
Joejuan Williams,2021,1097424
Joejuan Williams,2022,1398636
Greedy Williams,2019,3212220
Greedy Williams,2020,788576
Greedy Williams,2021,1082152
Greedy Williams,2022,1375728
Marquise Blair,2019,3050744
Marquise Blair,2020,778484
Marquise Blair,2021,1061968
Erik McCoy,2019,2944512
Erik McCoy,2020,771845
Erik McCoy,2021,1048690
Erik McCoy,2022,9010000
Erik McCoy,2023,11080000
Erik McCoy,2024,10100000
Erik McCoy,2025,10100000
Erik McCoy,2026,10500000
Erik McCoy,2027,12000000
Ben Banogu,2019,2838276
Ben Banogu,2020,765205
Ben Banogu,2021,1035410
Ben Banogu,2022,1305615
Irv Smith Jr.,2019,2732048
Irv Smith Jr.,2020,758566
Irv Smith Jr.,2021,1022132
Irv Smith Jr.,2022,1285698
A.J. Brown,2019,2625812
A.J. Brown,2020,751926
A.J. Brown,2021,1008852
A.J. Brown,2022,24220471
A.J. Brown,2023,12000000
A.J. Brown,2024,21000000
A.J. Brown,2025,16000000
A.J. Brown,2026,31000000
A.J. Brown,2027,0
A.J. Brown,2028,0
Drew Sample,2019,2519580
Drew Sample,2020,745286
Drew Sample,2021,995572
Drew Sample,2022,1245858
Miles Sanders,2019,2413348
Miles Sanders,2020,738647
Miles Sanders,2021,982294
Miles Sanders,2022,1225941
Lonnie Johnson Jr.,2019,2307112
Lonnie Johnson Jr.,2020,732007
Lonnie Johnson Jr.,2021,969014
Lonnie Johnson Jr.,2022,1206021
Max Scharping,2019,2200880
Max Scharping,2020,725368
Max Scharping,2021,955736
Max Scharping,2022,2540000
Mecole Hardman,2019,2147764
Mecole Hardman,2020,722048
Mecole Hardman,2021,949096
Mecole Hardman,2022,3986000
J.J. Arcega-Whiteside,2019,2115888
J.J. Arcega-Whiteside,2020,720056
J.J. Arcega-Whiteside,2021,945112
Trysten Hill,2019,2062780
Trysten Hill,2020,716736
Trysten Hill,2021,886335
Trysten Hill,2022,644560
Parris Campbell,2019,1988408
Parris Campbell,2020,712088
Parris Campbell,2021,929176
Parris Campbell,2022,1146264
Nasir Adderley,2019,1956536
Nasir Adderley,2020,710096
Nasir Adderley,2021,925192
Nasir Adderley,2022,2540000
Taylor Rapp,2019,1914048
Taylor Rapp,2020,707441
Taylor Rapp,2021,919882
Taylor Rapp,2022,2540000
Andy Isabella,2019,1882176
Andy Isabella,2020,705449
Andy Isabella,2021,915898
Andy Isabella,2022,258700
Juan Thornhill,2019,1871556
Juan Thornhill,2020,704785
Juan Thornhill,2021,914570
Juan Thornhill,2022,2790000
D.K. Metcalf,2019,1850308
D.K. Metcalf,2020,703457
D.K. Metcalf,2021,911914
D.K. Metcalf,2022,31000000
D.K. Metcalf,2023,14220000
D.K. Metcalf,2024,13000000
D.K. Metcalf,2025,18000471
Zach Allen,2019,1589560
Zach Allen,2020,690171
Zach Allen,2021,885342
