,Name,Year,Salary
337,Zane Beadles,2018,484412
2291,Calais Campbell,2018,18000000
11899,Shawn Williams,2018,3750000
11642,Sheldon Richardson,2018,8000000
21146,James Cowser,2018,38000
2776,Shareece Wright,2018,861176
20945,Andrew Adams,2018,518824
21152,Antonio Hamilton,2018,630000
2685,Dominique Rodgers-Cromartie,2018,1015000
2009,Doug Martin,2018,1475000
12127,Steven Means,2018,743529
2382,Danny Amendola,2018,6000000
11152,Vincent Rey,2018,2750000
2523,Logan Paulsen,2018,1005000
217,Malik Jackson,2018,13500000
161,Drew Stanton,2018,3265625
21038,Josh Hawkins,2018,37059
20993,Anthony Lanier,2018,74118
11592,Barkevious Mingo,2018,4000000
11803,Bennie Logan,2018,4000000
2496,Senio Kelemete,2018,5500000
21033,Reggie Gilbert,2018,480000
2048,Lavonte David,2018,8750000
11618,Chance Warmack,2018,1750000
21045,Brian Price,2018,481765
12157,Jamie Collins,2018,11150000
2488,Sam Acho,2018,3000000
2410,Larry Fitzgerald,2018,12000000
11600,Jonathan Cooper,2018,371765
21023,Kentrell Brice,2018,630000
2458,Patrick Peterson,2018,11250000
26420,Cody Brown,2018,0
21017,Geronimo Allison,2018,630000
21004,Charles Washington,2018,534176
12170,Star Lotulelei,2018,17100000
11606,Tavon Austin,2018,3000000
2435,Michael Floyd,2018,697059
11782,Travis Kelce,2018,8050000
21012,Cole Wick,2018,87529
21028,Makinton Dorleant,2018,7600
20988,Rob Kelley,2018,630000
11814,Blidi Wreh-Wilson,2018,880000
21050,Herb Waters,2018,98800
21088,Lenny Jones,2018,363000
562,Mike Iupati,2018,5000000
2654,Kyle Nelson,2018,770588
11848,John Jenkins,2018,790000
20969,Romeo Okwara,2018,630000
11839,Mike Glennon,2018,5000000
21080,Tyvis Powell,2018,74118
11765,Travis Frederick,2018,10000000
2613,Eric Weddle,2018,7500000
12139,Alex Okafor,2018,3650000
21644,Kevin King,2018,786857
21077,Tanner McEvoy,2018,22800
11564,Dion Jordan,2018,1907000
11829,Marquise Goodwin,2018,6500000
21074,Tre Madden,2018,630000
148,Demaryius Thomas,2018,4500000
11074,Ted Ginn,2018,3500000
21070,Steve Longa,2018,378000
2569,Corey Liuget,2018,3300000
21062,George Fant,2018,630000
249,Mike Adams,2018,2100000
20985,Maurice Harris,2018,616059
2367,Justin Bethel,2018,1750000
11823,T.J. McDonald,2018,5800000
11572,Lane Johnson,2018,10500000
12186,B.W. Webb,2018,815000
2539,Antonio Gates,2018,2500000
11625,D.J. Fluker,2018,1500000
230,Matt Prater,2018,2300000
21166,Max McCaffrey,2018,32647
11507,Marcus Sherels,2018,1400000
2072,LeGarrette Blount,2018,2000000
21169,Tony McRae,2018,555000
21272,Troymaine Pope,2018,97941
25881,Dennis Gardeck,2018,486000
81,Brock Osweiler,2018,880000
2224,Anthony Sherman,2018,2000000
21266,Isaiah Williams,2018,22800
25888,Will House,2018,7600
25889,A.J. Howard,2018,76000
21264,Darnell Sankey,2018,150000
25891,Alec James,2018,15200
20902,Ka'imi Fairbairn,2018,555000
25892,Chad Kanoff,2018,30400
2090,Mark Barron,2018,8499999
12058,David Amerson,2018,278824
25879,Shaun Wilson,2018,441823
25894,Matt McCrane,2018,28235
25902,Trent Sherfield,2018,490000
25907,Tavierre Thomas,2018,480000
25912,Jalen Tolliver,2018,112941
12064,Margus Hunt,2018,2468750
25913,Zeke Turner,2018,483000
25918,Andrew Vollert,2018,60800
25923,Steven Mitchell,2018,28235
21250,Marvin Hall,2018,555000
20910,Joel Heath,2018,630000
21243,Garrett Griffin,2018,129200
25926,Ramon Richards,2018,129200
25927,Tegray Scales,2018,15200
11718,Datone Jones,2018,790000
25897,Jonathan Owens,2018,375000
25876,Godwin Igwebuike,2018,141176
25872,Tanner Hudson,2018,84706
25867,Demone Harris,2018,45600
21303,Zach Sterup,2018,555000
25815,Dewey Jarvis,2018,45600
12037,Le'Veon Bell,2018,0
11708,Xavier Rhodes,2018,11000000
21297,Elijhaa Penny,2018,489706
25816,Emmanuel Smith,2018,22800
25819,Salesi Uhatafe,2018,7600
25820,Anthony Winbush,2018,7600
25821,Kyle Allen,2018,56471
25826,Reggie Bonnafon,2018,129200
25830,Brendan Mahon,2018,464971
21288,Jaydon Mickens,2018,440470
25831,Taylor Hearn,2018,112941
25832,J.T. Barrett,2018,7600
2212,Andre Roberts,2018,1005000
25834,J.T. Gray,2018,84000
25840,Keith Kirkwood,2018,225882
25849,Taylor Stallworth,2018,490000
21285,Denver Kirkland,2018,97941
25854,Linden Stephens,2018,45600
12046,Johnathan Hankins,2018,2000000
20895,Stephen Anderson,2018,0
21282,A.J. Hendy,2018,0
25858,Nate Wozniak,2018,129200
25860,Deon Yelder,2018,282353
25864,Sergio Bailey,2018,364000
25865,Cole Boozer,2018,129200
25866,Donnie Ernsberger,2018,56471
11332,Josh Johnson,2018,215294
21239,Pete Robertson,2018,15200
20892,Alonzo Russell,2018,28235
11653,Kenny Stills,2018,8000000
20914,Tevin Jones,2018,129200
25988,Damoun Patterson,2018,60800
25989,Dallin Leavitt,2018,56471
25994,Coleman Shelton,2018,83600
547,Michael Crabtree,2018,8000000
26000,Jeff Wilson,2018,169412
21189,Jalen Richard,2018,630000
26005,Corey Bojorquez,2018,418059
21184,Branden Jackson,2018,518824
26011,Ryan Yurachek,2018,129200
11724,DeAndre Hopkins,2018,12500000
26012,Austin Roberts,2018,363000
26013,Kyle Wilson,2018,84706
26014,Christian Scotland-Williamson,2018,129200
11049,Andrew Sendejo,2018,3500000
26016,Robert Martin,2018,121600
20927,Brennan Scarlett,2018,540000
11245,Frank Zombo,2018,645882
26021,Chris Board,2018,484000
26026,Garrett Dickerson,2018,141176
21176,Oni Omoile,2018,22800
26028,Chris Lammons,2018,38000
26033,Jacob Tuioti-Mariner,2018,114000
12207,Nate Palmer,2018,1100000
26040,Steven Parker,2018,129200
26044,Josh Crockett,2018,129200
26046,Josh Woods,2018,129200
2802,Allen Bailey,2018,6000000
2277,Bobby Massie,2018,5600000
26017,Jaeden Graham,2018,129200
12082,D.J. Swearinger,2018,176471
25985,R.J. Prince,2018,129200
25984,Ruben Holcomb,2018,83600
21236,Jeremiah McKinnon,2018,45600
25932,Ross Dwelley,2018,338824
25937,Jamar McGloster,2018,68400
25938,Niles Scott,2018,169412
25942,Terrell Williams,2018,30400
25943,Tarvarus McFadden,2018,60800
11038,Giorgio Tavecchio,2018,359118
21230,Andy Jones,2018,228529
25944,Emmanuel Moseley,2018,199059
25949,Najee Toran,2018,91200
12073,Brian Schwenke,2018,790000
20918,Ufomba Kamalu,2018,74118
21225,Rolan Milligan,2018,0
25953,Caleb Scott,2018,129200
25954,Emmanuel Beal,2018,365000
25955,Poona Ford,2018,488000
25968,Christopher Ezeala,2018,129200
21217,Zach Wood,2018,555000
2080,Luke Stocker,2018,1375000
25970,John Franklin III,2018,38000
21213,Javien Elliott,2018,333529
25973,Brad Lundblade,2018,129200
21205,Lucas Patrick,2018,555000
25978,Deontez Alexander,2018,15200
25979,Patrick Afriyie,2018,129200
20922,Eric Lee,2018,130588
25980,Darvin Kidsy,2018,56471
25982,Casey Dunn,2018,53200
89,Chris Harris Jr.,2018,8000000
25931,Steven Dunbar,2018,28235
23342,Jason Thompson,2018,30400
25072,Devante Downs,2018,574400
25537,Chase Litton,2018,129200
24061,Taven Bryan,2018,5945420
22737,Noah Brown,2018,461294
24056,Terrell Edmunds,2018,6340212
24051,Rashaad Penny,2018,6389408
24045,Calvin Ridley,2018,6487804
24040,Hayden Hurst,2018,6586204
22744,Khalfani Muhammad,2018,30400
22748,Elijah Hood,2018,363000
24032,D.J. Moore,2018,6684592
22734,Devante Mays,2018,76000
24027,Isaiah Wynn,2018,6881388
24017,Billy Price,2018,7078176
24008,Frank Ragnow,2018,7127372
22750,Kyle Fuller,2018,97941
24003,Leighton Vander Esch,2018,7176568
23994,Jaire Alexander,2018,7324168
23985,Derwin James,2018,7570148
23980,Tremaine Edmunds,2018,7766940
23972,Kolton Miller,2018,8357316
22756,Treyvon Hester,2018,424412
24022,Rashaan Evans,2018,6979776
24066,Mike Hughes,2018,5736352
24071,Sony Michel,2018,5561232
24076,Lamar Jackson,2018,5448472
24178,Uchenna Nwosu,2018,2748784
24170,Christian Kirk,2018,2847180
22709,Elijah Lee,2018,555000
24167,Breeland Speaks,2018,2996740
24162,Josh Jackson,2018,3109892
24157,Dante Pettis,2018,3214952
24153,Kerryon Johnson,2018,3289960
24148,Mike Gesicki,2018,3368672
22715,Harrison Butker,2018,555000
24139,Harold Landry,2018,3457228
22723,Joshua Holsey,2018,77117
24131,Courtland Sutton,2018,3535948
24124,James Daniels,2018,3614660
24119,Ronald Jones II,2018,3703220
24111,Braden Smith,2018,3791772
22725,Brad Seaton,2018,129200
24102,Shaquille Leonard,2018,3831132
24095,Nick Chubb,2018,4791905
22729,Isaiah Ford,2018,141176
24090,Will Hernandez,2018,3978720
24081,Austin Corbett,2018,4027924
23963,Marcus Davenport,2018,8554108
23958,Da'Ron Payne,2018,9046080
23949,Vita Vea,2018,9341264
22760,Jack Tocho,2018,15200
11481,Chris Banjo,2018,1450000
22801,Johnny Mundt,2018,480000
2879,Eric Berry,2018,9000000
22808,Sean Culkin,2018,555000
22812,Michael Davis,2018,555000
22819,Austin Ekeler,2018,555000
22826,Nigel Harris,2018,65294
2909,Jeff Allen,2018,511176
11932,Brandon Williams,2018,8500000
22838,James Onwualu,2018,163235
2928,Josh Bellamy,2018,1907000
22842,Andre Patton,2018,129200
22846,Artavis Scott,2018,363000
2940,Justin Houston,2018,15000000
22850,Bryan Cox Jr.,2018,555000
11449,Tramaine Brock,2018,3000000
2952,Kendrick Lewis,2018,915000
22856,Cole Luke,2018,129200
22860,Travin Dural,2018,363000
22862,Devaroe Lawrence,2018,120000
2962,Mike Wallace,2018,1915000
11918,Kayvon Webster,2018,1078125
22707,Jylan Ware,2018,98800
22796,Jake Eldrenkamp,2018,38000
11497,Stephen Hauschka,2018,2000000
22762,Malachi Dupre,2018,28235
23940,Minkah Fitzpatrick,2018,10522012
22764,Keion Adams,2018,149835
23936,Josh Rosen,2018,11358372
23931,Mike McGlinchey,2018,11899544
23926,Roquan Smith,2018,11997940
22766,Chris Carson,2018,555000
22771,Pat O'Connor,2018,129200
23915,Josh Allen,2018,13965844
23906,Quenton Nelson,2018,15933752
23896,Bradley Chubb,2018,18393628
23886,Denzel Ward,2018,19771169
23881,Sam Darnold,2018,20558324
22777,Mason Schreck,2018,411176
22783,Matt Dayes,2018,261176
23876,Saquon Barkley,2018,21247092
23871,Baker Mayfield,2018,22329440
23867,Colby Wadman,2018,367059
23862,Brandon Zylstra,2018,480000
1975,Dekoda Watson,2018,1150000
22790,Keith Kelsey,2018,363000
22793,Justin Davis,2018,555000
24183,Dallas Goedert,2018,2650388
24193,Connor Williams,2018,2551996
24199,Anthony Miller,2018,2453600
24473,Jordan Akins,2018,1241516
22607,De'Angelo Henderson,2018,97941
22610,Derrick Jones,2018,555000
24466,Mason Cole,2018,1241516
22612,Jeremiah Ledbetter,2018,65294
24459,Harrison Phillips,2018,1255040
24454,Tarvarius Moore,2018,1264372
24446,Alex Cappa,2018,1273704
24441,Ronnie Harrison,2018,1263797
24434,Chukwuma Okorafor,2018,1292364
24426,Tre'Quan Smith,2018,1297024
22619,Brandon Wilson,2018,555000
24422,Deadrin Senat,2018,1297960
22625,Rudy Ford,2018,555000
22631,Robert Davis,2018,378000
24413,Joseph Noteboom,2018,1298892
24405,Oren Burks,2018,1300756
24400,Arden Key,2018,1306376
22634,Conor McDermott,2018,555000
24392,Mark Andrews,2018,1316660
22640,Kofi Amichia,2018,76000
24478,Isaac Yiadom,2018,1241516
24389,Rashaan Gaulden,2018,1327656
24482,Dorian O'Daniel,2018,1241516
24486,Ian Thomas,2018,1227992
22558,Jordan Evans,2018,555000
24541,DaeSean Hamilton,2018,1162640
22563,Vincent Taylor,2018,461294
24540,Mark Walton,2018,1165348
24531,Brian Allen,2018,1166936
22569,Tanner Vallejo,2018,544588
24528,Nick Nelson,2018,1178676
24523,Troy Apke,2018,1121695
22575,Al-Quadin Muhammad,2018,391765
24520,Kyle Lauletta,2018,1187700
24516,Christopher Herndon IV,2018,1191368
22582,Jeremy Clark,2018,163235
24511,Josey Jewell,2018,1193984
22584,D.J. Jones,2018,555000
24510,Antonio Callaway,2018,1197856
24503,Nyheim Hines,2018,1204548
24498,Keke Coutee,2018,1209028
22592,Chase Roullier,2018,555000
24493,Jalyn Holmes,2018,1211396
22600,Adam Bisnowaty,2018,76000
22601,Bucky Hodges,2018,129200
22603,Pita Taumoepenu,2018,130588
2975,Frostee Rucker,2018,1040000
22643,Colin Holba,2018,130588
22648,Elijah Qualls,2018,15200
24278,Lorenzo Carter,2018,1529804
22681,Isaac Rochell,2018,555000
24273,Brandon Parker,2018,1538424
24268,Tyquan Lewis,2018,1735312
22686,David Moore,2018,555000
24261,Carlton Davis,2018,1754992
22691,Josh Carraway,2018,38000
24252,Brian O'Neill,2018,1764828
24245,D.J. Chark,2018,1794348
24240,James Washington,2018,1833704
24238,Derrius Guice,2018,1863224
24233,Isaiah Oliver,2018,1932108
24230,P.J. Hall,2018,1981296
24225,Duke Dawson,2018,2010820
24218,Donte Jackson,2018,2060020
22694,Joey Ivie,2018,129200
24213,Jessie Bates III,2018,2158412
24209,M.J. Stewart,2018,2256812
22698,Adrian Colbert,2018,450882
24204,Kemoko Turay,2018,2355204
22703,Josh Harvey-Clemons,2018,555000
22674,Zane Gonzalez,2018,163235
24383,Justin Jones,2018,1334140
24283,Chad Thomas,2018,1528940
22672,Stevie Tu'ikolovatu,2018,363000
24378,Orlando Brown,2018,1345720
24371,Tracy Walker,2018,1361988
22650,Brad Kaaya,2018,555000
24362,Michael Gallup,2018,1369980
24359,Martinas Rankin,2018,1381268
22653,Corey Levin,2018,555000
24354,Rasheem Green,2018,1392556
24350,Malik Jefferson,2018,1389963
22658,Leon McQuay III,2018,83600
24342,Sam Hubbard,2018,1409200
24337,Mason Rudolph,2018,1412264
22661,Ifeadi Odenigbo,2018,130306
24332,Derrick Nnadi,2018,1439400
24327,Geron Christian,2018,1400816
24318,Jerome Baker,2018,1455200
22667,Shalom Luani,2018,522353
24313,Nathan Shepherd,2018,1467720
22670,Jalen Myrick,2018,38000
24308,Royce Freeman,2018,1477020
24299,Fred Warner,2018,1490188
24292,B.J. Hill,2018,1509516
24285,Justin Reid,2018,1519656
22866,Andrew Lauderdale,2018,30400
11948,Johnathan Cyprien,2018,5500000
2988,Rodney Hudson,2018,8350000
23169,David Rivers,2018,141176
23510,Dylan Cole,2018,461294
23172,Jason Croom,2018,484000
23506,Evan Baylis,2018,7600
23179,Brandon Reilly,2018,15200
23500,Eli Ankou,2018,555000
23182,Keith Towbridge,2018,91200
23185,Austin Calitro,2018,480000
23492,Cooper Rush,2018,555000
23485,Joseph Jones,2018,555000
23191,Xavier Coleman,2018,60800
23480,Blake Jarwin,2018,555000
23194,Anthony Firkser,2018,338824
23477,Brian Brown,2018,7600
23473,Jeremiah Valoaga,2018,106400
23202,Javarius Leamon,2018,0
23206,Breon Borders,2018,65294
23466,Robert Tonyan,2018,480000
23212,Fadol Brown,2018,112941
23464,Josh Thornton,2018,22800
23215,Pharaoh Brown,2018,254824
23519,Justin Hardee,2018,555000
23459,Storm Norton,2018,60800
23527,Riley McCarron,2018,121600
23528,T.J. Mutcherson,2018,363000
23573,Ben Braden,2018,141176
23114,Bam Bradley,2018,440471
23568,Jermaine Grace,2018,83600
23562,Dan Skipper,2018,38000
23559,Dymonte Thomas,2018,555000
23118,Taquan Mizzell,2018,293824
23122,Ricky Ortiz,2018,480000
23125,Tim Patrick,2018,480000
23133,Patrick Ricard,2018,555000
23551,Kyle Sloter,2018,555000
23141,Maurquice Shakir,2018,22800
23547,Cameron Hunt,2018,84706
23143,Tim White,2018,132000
23545,Jerrol Garcia-Williams,2018,555000
23541,Jamal Carter,2018,378000
23148,Montay Crockett,2018,15200
23536,Dee Virgin,2018,56471
23150,Taysom Hill,2018,555000
23532,Daniel Ross,2018,555000
23161,Adam Pankey,2018,130588
23530,Gimel President,2018,15200
23167,Lenzy Pipkins,2018,105294
23108,C.J. Board,2018,22800
23221,Keon Hatcher,2018,169412
23226,Nicholas Morrow,2018,555000
23395,Joel Bouagnon,2018,22800
23394,Steven Moore,2018,363000
23292,Ashton Lampkin,2018,22800
23296,Adam Butler,2018,555000
23389,Jeremy Boykins,2018,68400
23301,Austin Carr,2018,555000
23383,Jamal Perry,2018,129200
23305,Cole Croston,2018,60800
23376,Tre Sullivan,2018,338824
23369,Cameron Johnston,2018,495000
23309,Cody Hollister,2018,363000
23315,Jacob Hollister,2018,555000
23363,Corey Clement,2018,523765
23360,Carroll Phillips,2018,384176
23322,David Jones,2018,60400
23358,Charlie Miller,2018,15200
23324,D.J. Killings,2018,15200
23353,Amba Etta-Tawo,2018,22800
23329,Harvey Langi,2018,310000
23345,Keelan Cole,2018,555000
23335,Kenny Moore,2018,555000
23286,Marcus Kemp,2018,480000
23223,Rickey Jefferson,2018,363000
23397,Rashaad Coward,2018,555000
23403,Tanner Gentry,2018,129200
23454,Leo Koloamatangi,2018,84706
23232,Jordan Simmons,2018,466235
23237,Ahmad Thomas,2018,84706
23441,Tyrone Swoopes,2018,38000
23240,Isaac Whitney,2018,114000
23244,Xavier Woodson-Luster,2018,97941
23246,Chase Allen,2018,440471
23435,Jordan Roos,2018,129200
23249,Matt Haack,2018,555000
23428,Travis Rudolph,2018,91200
23255,Malcolm Lewis,2018,91200
23422,Calvin Munson,2018,91200
23419,Jarron Jones,2018,22800
23257,Cameron Malveaux,2018,163235
23262,Torry McTyer,2018,555000
23267,Francis Owusu,2018,38000
23414,Levonte Whitfield,2018,129200
23271,Eric Smith,2018,65294
23412,Dieugot Joseph,2018,130000
23276,Maurice Smith,2018,65294
23408,Isaiah Irving,2018,555000
23281,Gehrig Dieter,2018,169412
24545,Da'Shawn Hand,2018,1161964
23578,LaTroy Lewis,2018,32647
23096,Josh Tupou,2018,492529
22934,Tre'Von Johnson,2018,15200
3110,A.Q. Shipley,2018,1500000
22937,Ryan Lewis,2018,423529
3120,Ben Ijalana,2018,2400000
22941,Ricky Seals-Jones,2018,555000
23727,Jon Toth,2018,76000
23722,River Cracraft,2018,254118
23716,Elijah Wilkinson,2018,555000
22949,Pasoni Tasini,2018,28235
23713,Donald Payne,2018,461294
22951,Antony Auclair,2018,555000
23708,Christian Kuntz,2018,15200
22957,Riley Bullough,2018,326471
23705,Justice Liggins,2018,30400
23702,Rashard Davis,2018,7600
23700,Daniel Williams,2018,30400
22962,Greg Mabin,2018,261176
22968,Jonathan Moxey,2018,15200
23697,Keionta Davis,2018,480000
22970,Bobo Wilson,2018,163235
22973,Tyler Catalina,2018,378000
22930,Krishawn Hogan,2018,83600
22975,Kyle Kalis,2018,163235
11989,Geno Smith,2018,1000000
11407,Chris Maragos,2018,1887500
11440,Austin Howard,2018,430588
22870,Arthur Maulet,2018,0
22877,Cameron Tom,2018,555000
22883,Tashawn Bower,2018,555000
3007,Ryan Succop,2018,5750000
11955,Justin Hunter,2018,870000
11431,Michael Hoomanawanui,2018,1600000
22890,Aviante Collins,2018,388412
22896,Josiah Price,2018,363000
22898,Horace Richardson,2018,28235
385,Andy Lee,2018,2015000
11961,Sam Martin,2018,2425000
22902,Eric Wilson,2018,555000
11971,Giovani Bernard,2018,3450000
22910,Daniel Brunskill,2018,129200
3071,Adam Vinatieri,2018,3625000
22916,Deante Burton,2018,254118
3079,Andrew Luck,2018,18000000
22921,Andreas Knappe,2018,76000
11981,Manti Te'o,2018,2500000
3087,Anthony Castonzo,2018,8000000
3102,Antoine Bethea,2018,4750000
23104,Quincy Adeboyejo,2018,480000
3128,Bradley Sowell,2018,1500000
11394,Ben Jacobs,2018,790000
23055,John Flynn,2018,363000
23617,Ricky Ali'ifua,2018,363000
23615,Victor Salako,2018,129200
23057,Malik Golden,2018,363000
23059,Cole Hikutini,2018,340000
23063,Erik Magnuson,2018,555000
23610,Trey Edmunds,2018,130588
23067,Nick Mullens,2018,395294
23603,Andrew Wylie,2018,480000
23075,Darrell Williams Jr.,2018,114000
23601,Roubbens Joseph,2018,22800
23600,Jaylen Hill,2018,378000
23077,Brandon Bell,2018,228529
23596,Reggie Davis,2018,68400
23079,Cethan Carter,2018,378000
23086,Demetrious Cox,2018,91200
23088,Hardy Nickerson,2018,555000
23592,Dominique Hatfield,2018,425824
23093,Kent Perkins,2018,28235
23094,Dustin Stanton,2018,363000
23582,Dare Ogunbowale,2018,30400
23619,Chad Wheeler,2018,555000
22978,Zach Pascal,2018,480000
23048,Matt Breida,2018,544588
23624,Alex Jenkins,2018,129200
22987,B.J. Bello,2018,97941
23675,Brady Sheldon,2018,60800
22992,Kai Nacua,2018,30400
12009,Kawann Short,2018,13000000
23669,Eric Nzeocha,2018,129200
23666,Billy Brown,2018,30400
22999,Darrell Daniels,2018,163235
23004,Trey Griffey,2018,129200
23661,Michael Dunn,2018,38000
23657,Alex Gray,2018,129200
23006,Thomas Hennessy,2018,555000
23016,JoJo Natson,2018,522353
11374,Mitch Unrein,2018,3000000
437,Daniel Kilgore,2018,5000000
23022,Rigoberto Sanchez,2018,555000
23029,Garrett Sickels,2018,363000
12017,Kevin Minter,2018,325294
3181,Dwayne Allen,2018,3406250
23032,Phillip Walker,2018,7600
23628,Dan Arnold,2018,480000
23037,Victor Bolden,2018,65294
23041,Kendrick Bourne,2018,555000
25538,Tejan Koroma,2018,363000
22552,Alex Armah,2018,555000
24555,Dorance Armstrong Jr.,2018,1149992
25294,Vyncint Smith,2018,490000
25290,Mason Gentry,2018,30400
21964,Derek Rivers,2018,583000
25288,Trevor Daniel,2018,482000
21970,Chris Godwin,2018,581500
25286,Anthony Coyle,2018,106400
25285,Lavon Coleman,2018,56471
21980,Antonio Garcia,2018,250845
25279,Andre Chachere,2018,28235
21962,Carlos Henderson,2018,7600
21982,Kareem Hunt,2018,0
21988,Davis Webb,2018,261176
25274,C.J. Reavis,2018,141176
25273,Dorren Miller,2018,121600
21994,Eddie Vanderdoes,2018,589000
25270,Quenton Meeks,2018,367059
25265,K.C. McDermott,2018,129200
21998,D'Onta Foreman,2018,588500
25260,Allen Lazard,2018,56471
25258,Lyndon Johnson,2018,84706
25276,Davin Bellamy,2018,129200
25299,Jester Weah,2018,129200
25301,Austin Barnard,2018,365000
21956,Fabian Moreau,2018,588000
21914,Taywan Taylor,2018,630000
25343,Jordan Veasy,2018,15200
21918,Jordan Willis,2018,628000
25337,Devin Ross,2018,83600
25334,Elijah Nkansah,2018,56471
25329,Joshua Kalu,2018,141176
21924,Chris Wormley,2018,626000
25325,Rico Gafford,2018,77071
21930,Duke Riley,2018,616500
25322,Sharif Finch,2018,496000
21936,Alex Anzalone,2018,610000
25320,Nico Falah,2018,310588
21942,Daeshon Hall,2018,97941
25315,Matt Dickerson,2018,489000
25314,Nick DeLuca,2018,282353
21945,Tim Williams,2018,595500
25311,Dalyn Dawkins,2018,30400
21948,ArDarius Stewart,2018,7600
25307,Deontay Burnett,2018,310588
21950,Tarell Basham,2018,451177
25302,Cameron Batson,2018,338824
22003,Shaquill Griffin,2018,588000
25257,Michael Hughes,2018,368000
25252,Tre Herndon,2018,485000
25248,Dee Delaney,2018,30000
25199,Austin Proehl,2018,76000
25194,Korey Cunningham,2018,542190
22081,Nazair Jones,2018,578000
25189,Auden Tate,2018,225882
25188,Rod Taylor,2018,432072
25183,Justin Jackson,2018,395294
22084,Trey Hendrickson,2018,578000
25179,Ryan Izzo,2018,432072
25173,Kendall Donnerson,2018,112941
22092,C.J. Beathard,2018,625393
25165,Logan Cooke,2018,551624
22098,James Conner,2018,578000
25164,Joshua Frazier,2018,22800
25159,Will Clapp,2018,553136
25155,Justin Lawler,2018,553740
22106,Amara Darboh,2018,578000
25148,Keion Crossen,2018,554392
22110,Kendell Beckwith,2018,578000
25146,Kendrick Norton,2018,56471
25143,Greg Stroman,2018,555776
22113,Vince Biegel,2018,489706
22079,Brendan Langley,2018,195882
25346,Damon Webb,2018,129200
22071,Jonnu Smith,2018,579000
25203,Jeff Holland,2018,141176
22010,John Johnson,2018,583385
25247,Tony Adams,2018,15200
22020,Jourdan Lewis,2018,580000
25238,George Odum,2018,493000
22027,Montravius Adams,2018,596000
25234,Skai Moore,2018,212118
25233,Tomasi Laulile,2018,106400
22034,Cameron Sutton,2018,587400
25229,Robert Jackson,2018,68400
22043,Delano Hill,2018,588000
25227,Steve Ishmael,2018,53200
25224,Chris Cooper,2018,15200
25219,Michael Badgley,2018,225882
22047,Kenny Golladay,2018,586000
22056,Cordrea Tankersley,2018,583000
25215,Trey Marshall,2018,84706
22060,Chad Williams,2018,581500
25210,Austin Schlottmann,2018,129200
25209,Jimmy Williams,2018,10000
22063,Rasul Douglas,2018,580000
25205,Phillip Lindsay,2018,488118
25200,Trey Quinn,2018,452719
25347,Ethan Wolf,2018,68400
21908,Dan Feeney,2018,634000
25351,Ike Boettger,2018,451765
25497,Desmond Harrison,2018,500000
25493,Daniel Ekuale,2018,98800
21732,Adam Shaheen,2018,733660
25489,Christian DiLauro,2018,119000
21738,Quincy Wilson,2018,727103
25485,Chris Worley,2018,56471
21743,Tyus Bowser,2018,718346
25481,Trayvon Henderson,2018,369000
25477,Jordan Franks,2018,282353
25476,Quinton Flowers,2018,28235
21751,Joe Mixon,2018,712735
25469,Darious Williams,2018,338824
21759,Ryan Anderson,2018,707033
25466,Kaare Vedvik,2018,133200
25464,De'Lance Turner,2018,369177
21763,Justin Evans,2018,701331
25463,Mark Thompson,2018,38000
25457,Trent Sieg,2018,451765
21767,DeMarcus Walker,2018,695630
25456,Andre Levrone,2018,7600
21773,DeShone Kizer,2018,689928
21725,Gerald Everett,2018,739748
25454,Nick Keizer,2018,38000
25498,Dontrell Hilliard,2018,338824
25503,Montrel Meander,2018,141176
21649,Cam Robinson,2018,784006
25533,Ryan Hunter,2018,129200
21657,Malik McDowell,2018,0
25532,Step Durham,2018,363000
25531,Raymond Davison,2018,76000
25527,Kendal Vickers,2018,7600
21660,Budda Baker,2018,775453
25526,Matthew Thomas,2018,30400
21668,Zay Jones,2018,773173
25523,Patrick Morris,2018,129200
25522,Pharoah McKever,2018,91200
21676,Forrest Lamp,2018,768041
25521,Trey Johnson,2018,487500
21681,Marcus Maye,2018,762910
25519,Quadree Henderson,2018,191470
25513,Olasunkanmi Adeniyi,2018,412412
21691,Curtis Samuel,2018,758348
21700,Dalvin Cook,2018,753787
25510,Derrick Willies,2018,399912
25507,Da'Mari Scott,2018,112941
21709,Marcus Williams,2018,748655
21719,Sidney Jones,2018,744094
25139,Richie James,2018,556572
25453,Alvin Jones,2018,83600
25451,Myles Humphrey,2018,83600
21843,Dion Dawkins,2018,655147
25393,Jamiyus Pittman,2018,68400
25388,Greg Joseph,2018,423529
21853,Taylor Moton,2018,654007
25384,Buddy Howell,2018,480000
25383,Connor Hilland,2018,129200
21862,Larry Ogunjobi,2018,642598
21868,Ahkello Witherspoon,2018,638325
25378,Jalen Davis,2018,112941
21875,Alvin Kamara,2018,635000
25377,Cayson Collins,2018,15200
21885,Dawuane Smoot,2018,640250
25371,Levi Wallace,2018,225882
25369,Corey Thompson,2018,169412
25368,Cam Phillips,2018,60800
25363,Mike Love,2018,112941
21891,Cooper Kupp,2018,640046
25358,Robert Foster,2018,225882
21901,Pat Elflein,2018,637000
25357,Keith Ford,2018,84706
25356,Gerhard De Beer,2018,38000
25394,David Steinmetz,2018,45600
21777,Teez Tabor,2018,684226
25398,Darren Andrews,2018,90000
21832,Josh Jones,2018,657428
25450,Janarion Grant,2018,106400
25449,Justin Evans,2018,15200
25443,Gus Edwards,2018,338824
