playerName,playerId,year,team,salary,signingBonus,rosterBonus,workoutBonus,restructureBonus,optionBonus,incentive,totalCash
Bobby Wagner,9857,2013,hawks3,"$585,809",-,-,-,-,-,-,"$585,809"
Bobby Wagner,9857,2014,hawks3,"$781,618",-,-,-,-,-,-,"$781,618"
Bobby Wagner,9857,2015,hawks3,"$977,427","$8,000,000",-,-,-,-,"$50,643","$9,028,070"
Bobby Wagner,9857,2016,hawks3,"$3,000,000",-,"$500,000",-,-,"$4,000,000",-,"$7,500,000"
Bobby Wagner,9857,2017,hawks3,"$4,000,000",-,"$1,000,000",-,-,-,-,"$5,000,000"
Bobby Wagner,9857,2018,hawks3,"$10,000,000",-,"$1,000,000",-,-,-,-,"$11,000,000"
Bobby Wagner,9857,2019,hawks3,"$10,500,000",-,"$1,000,000",-,-,-,-,"$11,500,000"
Josh Doctson,18970,2016,washington,"$338,288","$5,508,831",-,-,-,-,-,"$5,847,119"
Josh Doctson,18970,2017,washington,"$906,802",-,-,-,-,-,-,"$906,802"
Josh Doctson,18970,2018,washington,"$1,363,604",-,-,-,-,-,-,"$1,363,604"
Josh Doctson,18970,2019,washington,"$1,820,405",-,-,-,-,-,-,"$1,820,405"
David DeCastro,9834,2012,Pittsburgh-Steelers-logo-psd22874,"$390,000","$4,122,836",-,-,-,-,-,"$4,512,836"
David DeCastro,9834,2013,Pittsburgh-Steelers-logo-psd22874,"$745,177",-,-,-,-,-,-,"$745,177"
David DeCastro,9834,2014,Pittsburgh-Steelers-logo-psd22874,"$1,100,354",-,-,-,-,-,-,"$1,100,354"
David DeCastro,9834,2015,Pittsburgh-Steelers-logo-psd22874,"$1,030,531",-,"$325,000","$100,000",-,-,"$75,435","$1,530,966"
David DeCastro,9834,2016,Pittsburgh-Steelers-logo-psd22874,"$2,070,000","$16,000,000",-,-,-,-,-,"$18,070,000"
David DeCastro,9834,2017,Pittsburgh-Steelers-logo-psd22874,"$1,100,000",-,"$6,750,000",-,-,-,-,"$7,850,000"
David DeCastro,9834,2018,Pittsburgh-Steelers-logo-psd22874,"$3,790,000",-,"$3,790,000",-,-,-,-,"$7,580,000"
David DeCastro,9834,2019,Pittsburgh-Steelers-logo-psd22874,"$7,070,000",-,-,-,-,-,-,"$7,070,000"
David DeCastro,9834,2020,Pittsburgh-Steelers-logo-psd22874,"$8,750,000",-,-,-,-,-,-,"$8,750,000"
David DeCastro,9834,2021,Pittsburgh-Steelers-logo-psd22874,"$8,750,000",-,-,-,-,-,-,"$8,750,000"
Willie Snead,14764,2014,browns,-,"$5,000",-,-,-,-,-,"$5,000"
Willie Snead,14764,2014,panthers,"$44,100",-,-,-,-,-,-,"$44,100"
Willie Snead,14764,2014,neworleans,"$18,900",-,-,-,-,-,-,"$18,900"
Willie Snead,14764,2015,neworleans,"$435,000",-,-,-,-,-,"$229,652","$664,652"
Willie Snead,14764,2016,neworleans,"$525,000",-,-,-,-,-,"$210,916","$735,916"
Willie Snead,14764,2017,neworleans,"$615,000",-,-,-,-,-,-,"$615,000"
Willie Henry,19086,2016,ravens,"$450,000","$383,393",-,-,-,-,-,"$833,393"
Willie Henry,19086,2017,ravens,"$540,000",-,-,-,-,-,-,"$540,000"
Willie Henry,19086,2018,ravens,"$630,000",-,-,-,-,-,-,"$630,000"
Willie Henry,19086,2019,ravens,"$720,000",-,-,-,-,-,-,"$720,000"
Austin Reiter,16948,2015,washington,-,"$74,925",-,-,-,-,-,"$74,925"
Austin Reiter,16948,2015,washington,"$92,400",-,-,-,-,-,-,"$92,400"
Austin Reiter,16948,2016,browns,"$397,050",-,-,-,-,-,-,"$397,050"
Austin Reiter,16948,2016,washington,"$26,470",-,-,-,-,-,-,"$26,470"
Austin Reiter,16948,2016,washington,"$6,900",-,-,-,-,-,-,"$6,900"
Austin Reiter,16948,2017,browns,"$540,000",-,-,-,-,-,-,"$540,000"
Karl Joseph,18962,2016,oakland,"$450,000","$6,843,140",-,-,-,-,-,"$7,293,140"
Karl Joseph,18962,2017,oakland,"$990,196",-,-,-,-,-,-,"$990,196"
Karl Joseph,18962,2018,oakland,"$1,530,392",-,-,-,-,-,-,"$1,530,392"
Karl Joseph,18962,2019,oakland,"$2,070,589",-,-,-,-,-,-,"$2,070,589"
Star Lotulelei,12294,2013,panthers,"$405,000","$5,365,092",-,-,-,-,-,"$5,770,092"
Star Lotulelei,12294,2014,panthers,"$841,568",-,-,-,-,-,-,"$841,568"
Star Lotulelei,12294,2015,panthers,"$1,278,136",-,-,-,-,-,-,"$1,278,136"
Star Lotulelei,12294,2016,panthers,"$1,714,704",-,-,-,-,-,-,"$1,714,704"
Star Lotulelei,12294,2017,panthers,"$6,757,000",-,-,-,-,-,-,"$6,757,000"
Kerwynn Williams,12512,2013,colts,-,"$50,352",-,-,-,-,-,"$50,352"
Kerwynn Williams,12512,2013,colts,"$65,647",-,-,-,-,-,-,"$65,647"
Kerwynn Williams,12512,2014,arizona2,"$420,000",-,-,-,-,-,-,"$420,000"
Kerwynn Williams,12512,2014,arizona2,"$136,624",-,-,-,-,-,-,"$136,624"
Kerwynn Williams,12512,2014,arizona2,"$31,500",-,-,-,-,-,-,"$31,500"
Kerwynn Williams,12512,2015,arizona2,"$36,600",-,-,-,-,-,-,"$36,600"
Kerwynn Williams,12512,2015,arizona2,"$150,000",-,-,-,-,-,"$30,547","$180,547"
Kerwynn Williams,12512,2015,arizona2,"$66,000",-,-,-,-,-,-,"$66,000"
Kerwynn Williams,12512,2016,arizona2,"$423,529",-,-,-,-,-,-,"$423,529"
Kerwynn Williams,12512,2017,arizona2,"$690,000",-,-,-,-,-,-,"$690,000"
Corey Davis,21746,2017,tennessee,"$465,000","$16,608,864",-,-,-,-,-,"$17,073,864"
Corey Davis,21746,2018,tennessee,"$1,619,304",-,-,-,-,-,-,"$1,619,304"
Corey Davis,21746,2019,tennessee,"$2,773,608",-,-,-,-,-,-,"$2,773,608"
Corey Davis,21746,2020,tennessee,"$3,927,912",-,-,-,-,-,-,"$3,927,912"
Tyeler Davison,16880,2015,neworleans,"$435,000","$217,225",-,-,-,-,"$178,376","$830,601"
Tyeler Davison,16880,2016,neworleans,"$525,000",-,-,-,-,-,"$138,957","$663,957"
Tyeler Davison,16880,2017,neworleans,"$615,000",-,-,-,-,-,-,"$615,000"
Tyeler Davison,16880,2018,neworleans,"$705,000",-,-,-,-,-,-,"$705,000"
Brock Coyle,15096,2014,hawks3,"$420,000","$3,000",-,-,-,-,-,"$423,000"
Brock Coyle,15096,2015,hawks3,"$510,000",-,-,-,-,-,"$55,426","$565,426"
Brock Coyle,15096,2016,hawks3,"$600,000",-,-,-,-,-,-,"$600,000"
Brock Coyle,15096,2017,49erslogo,"$1,000,000","$400,000",-,"$50,000",-,-,-,"$1,450,000"
Mike Windt,8356,2010,chargers2,"$320,000",-,-,-,-,-,-,"$320,000"
Mike Windt,8356,2010,bengals,-,"$2,500",-,-,-,-,-,"$2,500"
Mike Windt,8356,2011,chargers2,"$450,000",-,-,-,-,-,-,"$450,000"
Mike Windt,8356,2012,chargers2,"$540,000",-,-,-,-,-,-,"$540,000"
Mike Windt,8356,2013,chargers2,"$630,000","$450,000",-,-,-,-,-,"$1,080,000"
Mike Windt,8356,2014,chargers2,"$730,000",-,-,-,-,-,-,"$730,000"
Mike Windt,8356,2015,chargers2,"$745,000",-,-,"$25,000",-,-,"$22,324","$792,324"
Mike Windt,8356,2016,chargers2,"$760,000",-,-,"$25,000",-,-,-,"$785,000"
Mike Windt,8356,2017,NFL_Chargers_logo.svg_,"$900,000","$620,000",-,-,-,-,-,"$1,520,000"
Mike Windt,8356,2018,NFL_Chargers_logo.svg_,"$915,000",-,-,-,-,-,-,"$915,000"
Mike Windt,8356,2019,NFL_Chargers_logo.svg_,"$930,000",-,-,-,-,-,-,"$930,000"
Mike Windt,8356,2020,NFL_Chargers_logo.svg_,"$1,045,000",-,-,-,-,-,-,"$1,045,000"
Steven Terrell,12827,2013,jaguars,"$12,000",-,-,-,-,-,-,"$12,000"
Steven Terrell,12827,2013,jaguars,-,"$2,500",-,-,-,-,-,"$2,500"
Steven Terrell,12827,2014,hawks3,"$179,735",-,-,-,-,-,-,"$179,735"
Steven Terrell,12827,2014,hawks3,"$37,800",-,-,-,-,-,-,"$37,800"
Steven Terrell,12827,2015,hawks3,"$510,000",-,-,-,-,-,"$63,000","$573,000"
Steven Terrell,12827,2016,hawks3,"$600,000",-,-,-,-,-,-,"$600,000"
Steven Terrell,12827,2017,kansascity,"$690,000",-,-,-,-,-,-,"$690,000"
Le'Veon Bell,12329,2013,Pittsburgh-Steelers-logo-psd22874,"$405,000","$1,336,305",-,-,-,-,-,"$1,741,305"
Le'Veon Bell,12329,2014,Pittsburgh-Steelers-logo-psd22874,"$495,000",-,"$97,300",-,-,-,-,"$592,300"
Le'Veon Bell,12329,2015,Pittsburgh-Steelers-logo-psd22874,"$687,882",-,-,-,-,-,"$43,560","$731,442"
Le'Veon Bell,12329,2016,Pittsburgh-Steelers-logo-psd22874,"$853,147",-,-,-,-,-,-,"$853,147"
Le'Veon Bell,12329,2017,Pittsburgh-Steelers-logo-psd22874,"$12,120,000",-,-,-,-,-,-,"$12,120,000"
Derrick Jones,21946,2017,jets,"$465,000","$145,047",-,-,-,-,-,"$610,047"
Derrick Jones,21946,2018,jets,"$555,000",-,-,-,-,-,-,"$555,000"
Derrick Jones,21946,2019,jets,"$645,000",-,-,-,-,-,-,"$645,000"
Derrick Jones,21946,2020,jets,"$735,000",-,-,-,-,-,-,"$735,000"
Tyson Alualu,6519,2010,jaguars,"$320,000","$1,770,000","$1,320,000",-,-,-,-,"$3,410,000"
Tyson Alualu,6519,2011,jaguars,"$802,500",-,-,-,-,"$6,237,500",-,"$7,040,000"
Tyson Alualu,6519,2012,jaguars,"$1,212,500",-,-,"$150,000",-,-,-,"$1,362,500"
Tyson Alualu,6519,2013,jaguars,"$1,922,500",-,-,"$150,000",-,-,-,"$2,072,500"
Tyson Alualu,6519,2014,jaguars,"$2,571,500",-,-,"$150,000",-,-,-,"$2,721,500"
Tyson Alualu,6519,2015,jaguars,"$1,750,000",-,"$1,250,000",-,-,-,-,"$3,000,000"
Tyson Alualu,6519,2016,jaguars,"$1,750,000",-,"$1,250,000",-,-,-,-,"$3,000,000"
Tyson Alualu,6519,2017,Pittsburgh-Steelers-logo-psd22874,"$1,250,000","$1,250,000","$500,000",-,-,-,-,"$3,000,000"
Tyson Alualu,6519,2018,Pittsburgh-Steelers-logo-psd22874,"$3,000,000",-,-,-,-,-,-,"$3,000,000"
Tyler Patmon,15207,2014,dallas,"$420,000",-,-,-,-,-,-,"$420,000"
Tyler Patmon,15207,2015,dolphins,"$60,000",-,-,-,-,-,-,"$60,000"
Tyler Patmon,15207,2015,dallas,"$420,000",-,-,-,-,-,"$141,116","$561,116"
Tyler Patmon,15207,2015,dolphins,"$6,600",-,-,-,-,-,-,"$6,600"
Tyler Patmon,15207,2016,kansascity,"$13,800",-,-,-,-,-,-,"$13,800"
Tyler Patmon,15207,2016,panthers,"$41,400",-,-,-,-,-,-,"$41,400"
Tyler Patmon,15207,2017,jaguars,"$615,000",-,-,-,-,-,-,"$615,000"
Avery Moss,21909,2017,nygiants,"$465,000","$254,770",-,-,-,-,-,"$719,770"
Avery Moss,21909,2018,nygiants,"$555,000",-,-,-,-,-,-,"$555,000"
Avery Moss,21909,2019,nygiants,"$645,000",-,-,-,-,-,-,"$645,000"
Avery Moss,21909,2020,nygiants,"$735,000",-,-,-,-,-,-,"$735,000"
Marlon Humphrey,21757,2017,ravens,"$465,000","$6,756,348",-,-,-,-,-,"$7,221,348"
Marlon Humphrey,21757,2018,ravens,"$1,003,522",-,-,-,-,-,-,"$1,003,522"
Marlon Humphrey,21757,2019,ravens,"$1,542,044",-,-,-,-,-,-,"$1,542,044"
Marlon Humphrey,21757,2020,ravens,"$2,080,565",-,-,-,-,-,-,"$2,080,565"
Mike Adams,1412,2004,49erslogo,"$147,385","$2,500",-,-,-,-,-,"$149,885"
Mike Adams,1412,2005,49erslogo,"$305,000",-,-,-,-,-,-,"$305,000"
Mike Adams,1412,2006,49erslogo,"$425,000",-,-,-,-,-,-,"$425,000"
Mike Adams,1412,2007,browns,"$510,000","$100,000",-,-,-,-,-,"$610,000"
Mike Adams,1412,2008,browns,"$605,000",-,-,-,-,-,-,"$605,000"
Mike Adams,1412,2009,browns,"$1,370,000","$1,250,000",-,"$50,000",-,-,-,"$2,670,000"
Mike Adams,1412,2010,browns,"$1,370,000",-,-,"$50,000",-,-,-,"$1,420,000"
Mike Adams,1412,2011,browns,"$1,100,000",-,-,"$50,000",-,-,-,"$1,150,000"
Mike Adams,1412,2012,broncos,"$2,000,000",-,-,-,-,-,-,"$2,000,000"
Mike Adams,1412,2013,broncos,"$1,750,000",-,"$250,000",-,-,-,-,"$2,000,000"
Mike Adams,1412,2014,colts,"$955,000","$65,000",-,-,-,-,-,"$1,020,000"
Mike Adams,1412,2015,colts,"$1,000,000",-,"$1,500,000",-,-,-,"$600,000","$3,100,000"
Mike Adams,1412,2016,colts,"$1,300,000",-,"$703,125",-,-,-,"$300,000","$2,303,125"
Mike Adams,1412,2017,panthers,"$1,000,000","$650,000","$375,000","$50,000",-,-,-,"$2,075,000"
Mike Adams,1412,2018,panthers,"$1,500,000",-,"$550,000","$50,000",-,-,-,"$2,100,000"
Curtis Riley,17354,2015,tennessee,"$318,000","$12,000",-,-,-,-,-,"$330,000"
Curtis Riley,17354,2016,tennessee,"$20,000",-,-,-,-,-,-,"$20,000"
Curtis Riley,17354,2017,tennessee,"$540,000",-,-,-,-,-,-,"$540,000"
Curtis Riley,17354,2016,tennessee,"$397,050",-,-,-,-,-,-,"$397,050"
Trevor Siemian,16976,2015,broncos,"$435,000","$52,783",-,-,-,-,-,"$487,783"
Trevor Siemian,16976,2016,broncos,"$525,000",-,-,-,-,-,-,"$525,000"
Trevor Siemian,16976,2017,broncos,"$615,000",-,-,-,-,-,-,"$615,000"
Trevor Siemian,16976,2018,broncos,"$705,000",-,-,-,-,-,-,"$705,000"
Derrick Morgan,6525,2010,tennessee,"$320,000","$1,000,010","$960,000",-,-,-,-,"$2,280,010"
Derrick Morgan,6525,2011,tennessee,"$405,000",-,-,-,-,"$5,975,000","$2,745,000","$9,125,000"
Derrick Morgan,6525,2012,tennessee,"$725,000",-,-,-,-,-,-,"$725,000"
Derrick Morgan,6525,2013,tennessee,"$1,045,000",-,-,"$115,000",-,-,-,"$1,160,000"
Derrick Morgan,6525,2014,tennessee,"$2,065,000",-,-,"$115,000",-,-,-,"$2,180,000"
Derrick Morgan,6525,2015,tennessee,"$2,500,000","$6,000,000",-,-,-,-,"$20,835","$8,520,835"
Derrick Morgan,6525,2016,tennessee,"$4,500,000",-,"$312,500",-,-,-,-,"$4,812,500"
Derrick Morgan,6525,2017,tennessee,"$6,000,000",-,"$468,750",-,-,-,-,"$6,468,750"
Derrick Morgan,6525,2018,tennessee,"$6,500,000",-,"$500,000",-,-,-,-,"$7,000,000"
Brian Hoyer,7035,2009,patriots,"$310,000","$12,500",-,-,-,-,-,"$322,500"
Brian Hoyer,7035,2010,patriots,"$395,000",-,-,-,-,-,-,"$395,000"
Brian Hoyer,7035,2011,patriots,"$525,000",-,-,-,-,-,-,"$525,000"
Brian Hoyer,7035,2012,arizona2,"$153,750",-,-,-,-,-,-,"$153,750"
Brian Hoyer,7035,2013,browns,"$715,000",-,-,-,-,-,-,"$715,000"
Brian Hoyer,7035,2014,browns,"$1,000,000",-,"$250,000",-,-,-,"$2,050,000","$3,300,000"
Brian Hoyer,7035,2015,texans,"$1,000,000",-,"$4,093,750",-,-,-,-,"$5,093,750"
Brian Hoyer,7035,2016,bears,"$1,500,000","$500,000",-,-,-,-,-,"$2,000,000"
Brian Hoyer,7035,2017,49erslogo,"$2,950,000","$4,000,000","$175,000","$150,000",-,-,-,"$7,275,000"
Brian Hoyer,7035,2018,49erslogo,"$3,950,000",-,"$400,000","$150,000",-,-,-,"$4,500,000"
Antoine Bethea,5002,2006,colts,"$275,000","$69,000",-,-,-,-,-,"$344,000"
Antoine Bethea,5002,2007,colts,"$360,000",-,-,-,-,-,-,"$360,000"
Antoine Bethea,5002,2008,colts,"$445,000",-,-,-,-,-,-,"$445,000"
Antoine Bethea,5002,2009,colts,"$535,000",-,-,-,-,-,-,"$535,000"
Antoine Bethea,5002,2010,colts,"$630,000","$4,000,000","$6,650,000",-,-,-,-,"$11,280,000"
Antoine Bethea,5002,2011,colts,"$4,745,000",-,-,-,-,-,-,"$4,745,000"
Antoine Bethea,5002,2012,colts,"$5,025,000",-,-,"$200,000",-,-,-,"$5,225,000"
Antoine Bethea,5002,2013,colts,"$4,550,000",-,-,"$200,000",-,-,-,"$4,750,000"
Antoine Bethea,5002,2014,49erslogo,"$1,250,000","$5,000,000","$400,000","$100,000",-,-,-,"$6,750,000"
Antoine Bethea,5002,2015,49erslogo,"$3,000,000",-,"$175,000","$100,000",-,-,"$13,661","$3,288,661"
Antoine Bethea,5002,2016,49erslogo,"$4,500,000",-,"$400,000","$100,000",-,-,-,"$5,000,000"
Antoine Bethea,5002,2017,arizona2,"$2,000,000","$2,000,000","$500,000","$250,000",-,-,-,"$4,750,000"
Antoine Bethea,5002,2018,arizona2,"$3,000,000",-,"$500,000","$250,000",-,-,-,"$3,750,000"
Antoine Bethea,5002,2019,arizona2,"$3,000,000",-,"$1,000,000","$250,000",-,-,-,"$4,250,000"
Jordan Taylor,16995,2015,broncos,-,"$7,500",-,-,-,-,-,"$7,500"
Jordan Taylor,16995,2015,broncos,"$112,200",-,-,-,-,-,-,"$112,200"
Jordan Taylor,16995,2016,broncos,"$450,000",-,-,-,-,-,-,"$450,000"
Jordan Taylor,16995,2017,broncos,"$540,000",-,-,-,-,-,-,"$540,000"
Sean Mannion,16813,2015,rams2,"$435,000","$625,797",-,-,-,-,"$2,064","$1,062,861"
Sean Mannion,16813,2016,rams2,"$582,285",-,-,-,-,-,-,"$582,285"
Sean Mannion,16813,2017,rams2,"$730,037",-,-,-,-,-,-,"$730,037"
Sean Mannion,16813,2018,rams2,"$877,778",-,-,-,-,-,-,"$877,778"
Connor McGovern,19098,2016,broncos,"$450,000","$263,900",-,-,-,-,-,"$713,900"
Connor McGovern,19098,2017,broncos,"$540,000",-,-,-,-,-,-,"$540,000"
Connor McGovern,19098,2018,broncos,"$630,000",-,-,-,-,-,-,"$630,000"
Connor McGovern,19098,2019,broncos,"$720,000",-,-,-,-,-,-,"$720,000"
Rees Odhiambo,19051,2016,hawks3,"$450,000","$645,420",-,-,-,-,-,"$1,095,420"
Rees Odhiambo,19051,2017,hawks3,"$553,000",-,-,-,-,-,-,"$553,000"
Rees Odhiambo,19051,2018,hawks3,"$644,000",-,-,-,-,-,-,"$644,000"
Rees Odhiambo,19051,2019,hawks3,"$735,000",-,-,-,-,-,-,"$735,000"
Marcus Smith,14435,2014,eagles1,"$420,000","$3,992,064",-,-,-,-,-,"$4,412,064"
Marcus Smith,14435,2015,eagles1,"$774,504",-,-,-,-,-,"$30,472","$804,976"
Marcus Smith,14435,2016,eagles1,"$1,129,008",-,-,-,-,-,-,"$1,129,008"
Marcus Smith,14435,2017,hawks3,"$690,000",-,-,-,-,-,-,"$690,000"
Bruce Irvin,9825,2012,hawks3,"$390,000","$4,926,428",-,-,-,-,-,"$5,316,428"
Bruce Irvin,9825,2013,hawks3,"$622,946",-,-,-,-,-,-,"$622,946"
Bruce Irvin,9825,2014,hawks3,"$1,239,290",-,-,-,-,-,-,"$1,239,290"
Bruce Irvin,9825,2015,hawks3,"$1,663,935",-,-,-,-,-,"$40,712","$1,704,647"
Bruce Irvin,9825,2016,oakland,"$6,250,000",-,"$6,000,000","$250,000",-,-,-,"$12,500,000"
Bruce Irvin,9825,2017,oakland,"$4,500,000",-,"$2,250,000","$250,000",-,-,-,"$7,000,000"
Bruce Irvin,9825,2018,oakland,"$8,000,000",-,-,"$250,000",-,-,-,"$8,250,000"
Bruce Irvin,9825,2019,oakland,"$9,000,000",-,-,"$250,000",-,-,-,"$9,250,000"
Cameron Lynch,17502,2015,rams2,"$435,000","$2,000",-,-,-,-,"$113,082","$550,082"
Cameron Lynch,17502,2016,bucs,"$20,700",-,-,-,-,-,-,"$20,700"
Cameron Lynch,17502,2016,bucs,"$401,470",-,-,-,-,-,-,"$401,470"
Cameron Lynch,17502,2017,bucs,"$615,000",-,-,-,-,-,-,"$615,000"
Jimmy Smith,7742,2011,ravens,"$375,000","$3,926,688",-,-,-,-,-,"$4,301,688"
Jimmy Smith,7742,2012,ravens,"$714,168",-,-,-,-,-,-,"$714,168"
Jimmy Smith,7742,2013,ravens,"$1,053,336",-,-,-,-,-,-,"$1,053,336"
Jimmy Smith,7742,2014,ravens,"$1,392,504",-,-,-,-,-,-,"$1,392,504"
Jimmy Smith,7742,2015,ravens,"$1,000,000","$13,000,000",-,-,-,-,-,"$14,000,000"
Jimmy Smith,7742,2016,ravens,"$1,000,000",-,-,-,"$6,000,000",-,-,"$7,000,000"
Jimmy Smith,7742,2017,ravens,"$775,000",-,-,-,"$7,725,000",-,-,"$8,500,000"
Jimmy Smith,7742,2018,ravens,"$9,000,000",-,-,-,-,-,-,"$9,000,000"
Jimmy Smith,7742,2019,ravens,"$9,500,000",-,-,-,-,-,-,"$9,500,000"
Allen Hurns,14929,2014,jaguars,"$420,000","$5,000",-,-,-,-,-,"$425,000"
Allen Hurns,14929,2015,jaguars,"$510,000",-,-,-,-,-,"$239,575","$749,575"
Allen Hurns,14929,2016,jaguars,"$5,000,000",-,"$4,000,000",-,-,-,-,"$9,000,000"
Allen Hurns,14929,2017,jaguars,"$7,000,000",-,-,-,-,-,-,"$7,000,000"
Allen Hurns,14929,2018,jaguars,"$6,900,000",-,-,"$100,000",-,-,-,"$7,000,000"
Allen Hurns,14929,2019,jaguars,"$7,900,000",-,-,"$100,000",-,-,-,"$8,000,000"
Allen Hurns,14929,2020,jaguars,"$9,550,000",-,-,"$100,000",-,-,-,"$9,650,000"
Maliek Collins,19016,2016,dallas,"$450,000","$881,152",-,-,-,-,-,"$1,331,152"
Maliek Collins,19016,2017,dallas,"$612,500",-,-,-,-,-,-,"$612,500"
Maliek Collins,19016,2018,dallas,"$755,000",-,-,-,-,-,-,"$755,000"
Maliek Collins,19016,2019,dallas,"$851,528",-,-,-,-,-,-,"$851,528"
Reggie Porter,22212,2017,browns,"$410,295",-,-,-,-,-,-,"$410,295"
Reggie Porter,22212,2017,ravens,"$14,400",-,-,-,-,-,-,"$14,400"
Justin Tucker,10179,2013,ravens,"$480,000",-,-,-,-,-,-,"$480,000"
Justin Tucker,10179,2012,ravens,"$390,000",-,-,-,-,-,-,"$390,000"
Justin Tucker,10179,2014,ravens,"$570,000",-,-,-,-,-,-,"$570,000"
Justin Tucker,10179,2015,ravens,"$2,356,000",-,-,-,-,-,-,"$2,356,000"
Justin Tucker,10179,2016,ravens,"$2,000,000","$6,000,000",-,-,-,-,-,"$8,000,000"
Justin Tucker,10179,2017,ravens,"$1,010,000",-,-,-,"$1,790,000",-,-,"$2,800,000"
Justin Tucker,10179,2018,ravens,"$2,950,000",-,-,-,-,-,-,"$2,950,000"
Justin Tucker,10179,2019,ravens,"$3,050,000",-,-,-,-,-,-,"$3,050,000"
Golden Tate,6568,2010,hawks3,"$320,000","$1,000,000",-,-,-,-,-,"$1,320,000"
Golden Tate,6568,2011,hawks3,"$450,000",-,-,-,-,-,-,"$450,000"
Golden Tate,6568,2012,hawks3,"$540,000",-,-,-,-,-,-,"$540,000"
Golden Tate,6568,2013,hawks3,"$630,000",-,-,-,-,-,-,"$630,000"
Golden Tate,6568,2014,lions,"$1,500,000","$8,000,000",-,-,-,-,"$38,850","$9,538,850"
Golden Tate,6568,2015,lions,"$745,000",-,-,-,"$3,005,000",-,-,"$3,750,000"
Golden Tate,6568,2016,lions,"$4,750,000",-,-,-,-,-,-,"$4,750,000"
Golden Tate,6568,2017,lions,"$6,000,000",-,-,-,-,-,-,"$6,000,000"
Golden Tate,6568,2018,lions,"$7,000,000",-,-,-,-,-,-,"$7,000,000"
Sean McGrath,10427,2012,hawks3,"$390,000",-,-,-,-,-,-,"$390,000"
Sean McGrath,10427,2013,kansascity,"$405,000",-,-,-,-,-,-,"$405,000"
Sean McGrath,10427,2015,chargers2,"$25,588",-,-,-,-,-,-,"$25,588"
Sean McGrath,10427,2015,colts,"$13,200",-,-,-,-,-,-,"$13,200"
Sean McGrath,10427,2015,colts,"$6,600",-,-,-,-,-,-,"$6,600"
Sean McGrath,10427,2015,chargers2,"$30,000",-,-,-,-,-,-,"$30,000"
Sean McGrath,10427,2015,chargers2,"$33,000",-,-,-,-,-,-,"$33,000"
Sean McGrath,10427,2016,chargers2,"$525,000",-,-,-,-,-,-,"$525,000"
Sean McGrath,10427,2017,NFL_Chargers_logo.svg_,"$615,000",-,-,-,-,-,-,"$615,000"
Nigel Harris,22248,2017,nygiants,"$300,883",-,-,-,-,-,-,"$300,883"
Nigel Harris,22248,2017,NFL_Chargers_logo.svg_,"$164,118",-,-,-,-,-,-,"$164,118"
Nigel Harris,22248,2018,nygiants,"$555,000",-,-,-,-,-,-,"$555,000"
Nigel Harris,22248,2019,nygiants,"$645,000",-,-,-,-,-,-,"$645,000"
Brandin Cooks,14429,2014,neworleans,"$420,000","$4,417,056",-,-,-,-,-,"$4,837,056"
Brandin Cooks,14429,2015,neworleans,"$801,066",-,-,-,-,-,"$59,732","$860,798"
Brandin Cooks,14429,2016,neworleans,"$1,182,132",-,-,-,-,-,"$57,050","$1,239,182"
Brandin Cooks,14429,2017,patriots,"$781,599",-,"$781,599",-,-,-,-,"$1,563,198"
Brandin Cooks,14429,2018,patriots,"$8,459,000",-,-,-,-,-,-,"$8,459,000"
Marquis Flowers,14623,2014,bengals,"$420,000","$78,680",-,-,-,-,-,"$498,680"
Marquis Flowers,14623,2015,bengals,"$333,000",-,-,-,-,-,-,"$333,000"
Marquis Flowers,14623,2016,bengals,"$600,000",-,-,-,-,-,-,"$600,000"
Marquis Flowers,14623,2017,patriots,"$690,000",-,-,-,-,-,-,"$690,000"
Sylvester Williams,12308,2013,broncos,"$405,000","$3,894,000",-,-,-,-,-,"$4,299,000"
Sylvester Williams,12308,2014,broncos,"$749,625",-,-,-,-,-,-,"$749,625"
Sylvester Williams,12308,2016,broncos,"$1,013,875",-,"$425,000",-,-,-,-,"$1,438,875"
Sylvester Williams,12308,2015,broncos,"$1,094,250",-,-,-,-,-,-,"$1,094,250"
Sylvester Williams,12308,2017,tennessee,"$2,000,000","$3,000,000","$2,000,000",-,-,-,-,"$7,000,000"
Sylvester Williams,12308,2018,tennessee,"$5,000,000",-,-,-,-,-,-,"$5,000,000"
Sylvester Williams,12308,2019,tennessee,"$5,500,000",-,-,-,-,-,-,"$5,500,000"
Bradley Sowell,10254,2012,colts,"$390,000",-,-,-,-,-,-,"$390,000"
Bradley Sowell,10254,2012,bucs,-,"$10,000",-,-,-,-,-,"$10,000"
Bradley Sowell,10254,2013,arizona2,"$480,000",-,-,-,-,-,-,"$480,000"
Bradley Sowell,10254,2014,arizona2,"$570,000",-,-,-,-,-,-,"$570,000"
Bradley Sowell,10254,2015,arizona2,"$660,000","$100,000",-,-,-,-,"$24,365","$784,365"
Bradley Sowell,10254,2016,hawks3,"$800,000","$200,000",-,-,-,-,-,"$1,000,000"
Bradley Sowell,10254,2017,bears,"$775,000",-,-,-,-,-,-,"$775,000"
Fletcher Cox,9822,2012,eagles1,"$390,000","$5,888,144",-,-,-,-,-,"$6,278,144"
Fletcher Cox,9822,2013,eagles1,"$855,509",-,-,-,-,-,-,"$855,509"
