,Year,Name,Age,Team,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%-,GSAA,G,A,PTS,PIM,Pos
3162,2004,Evgeni Nabokov,28,SJS,59,,31.0,19.0,8.0,127,1610.0,1483.0,0.921,2.21,9,11.8,3456,,,,89.0,16.38,0,0.0,0.0,14.0,G
3163,2004,Antero Niittymaki,23,PHI,3,,3.0,0.0,0.0,3,77.0,74.0,0.961,1.0,0,0.9,180,,,,,,0,0.0,0.0,0.0,G
3164,2004,Mika Noronen,24,BUF,35,,11.0,17.0,2.0,77,821.0,744.0,0.906,2.57,2,4.6,1796,,,,105.0,-3.88,1,0.0,1.0,0.0,G
3165,2004,Pasi Nurminen,28,ATL,64,,25.0,30.0,7.0,173,1792.0,1619.0,0.903,2.78,3,9.4,3738,,,,108.0,-13.41,0,2.0,2.0,35.0,G
3166,2004,Chris Osgood,31,STL,67,,31.0,25.0,8.0,144,1604.0,1460.0,0.91,2.24,3,9.7,3861,,,,101.0,-1.15,0,0.0,0.0,10.0,G
3167,2004,Maxime Ouellet,22,WSH,6,,2.0,3.0,1.0,19,210.0,191.0,0.91,3.12,1,1.3,365,,,,,,0,1.0,1.0,0.0,G
3168,2004,Steve Passmore,31,CHI,9,,2.0,6.0,0.0,23,221.0,198.0,0.896,2.89,0,1.0,478,,,,,,0,0.0,0.0,0.0,G
3169,2004,Jean-Marc Pelletier,25,PHX,4,,1.0,1.0,0.0,12,84.0,72.0,0.857,4.12,0,0.0,175,,,,,,0,0.0,0.0,0.0,G
3170,2004,Felix Potvin,32,BOS,28,,12.0,8.0,6.0,67,690.0,623.0,0.903,2.51,4,3.6,1605,,,,109.0,-5.55,0,0.0,0.0,8.0,G
3171,2004,Martin Prusek,28,OTT,29,,16.0,6.0,3.0,54,651.0,597.0,0.917,2.12,3,4.5,1528,,,,93.0,3.98,0,1.0,1.0,0.0,G
3172,2004,Andrew Raycroft,23,BOS,57,,29.0,18.0,9.0,117,1586.0,1469.0,0.926,2.05,3,12.6,3420,,,,83.0,24.24,0,2.0,2.0,0.0,G
3173,2004,Dwayne Roloson,34,MIN,48,,19.0,18.0,11.0,89,1323.0,1234.0,0.933,1.88,5,11.5,2847,,,,76.0,28.82,0,1.0,1.0,8.0,G
3174,2004,Dany Sabourin,23,CGY,4,,0.0,3.0,0.0,10,66.0,56.0,0.848,3.56,0,-0.1,169,,,,,,0,1.0,1.0,0.0,G
3175,2004,Tommy Salo,32,EDM,44,,17.0,18.0,6.0,107,1024.0,917.0,0.896,2.58,3,4.4,2487,,,,117.0,-15.81,0,1.0,1.0,2.0,G
3176,2004,Tommy Salo,32,COL,5,,1.0,3.0,1.0,12,136.0,124.0,0.912,2.37,0,0.8,304,,,,,,0,0.0,0.0,0.0,G
3177,2004,Philippe Sauve,23,COL,17,,7.0,7.0,3.0,50,479.0,429.0,0.896,3.04,0,2.1,986,,,,117.0,-7.34,0,0.0,0.0,2.0,G
3178,2004,Corey Schwab,33,NJD,3,,2.0,0.0,1.0,2,68.0,66.0,0.971,0.64,1,0.9,187,,,,,,0,1.0,1.0,2.0,G
3179,2004,Steve Shields,31,FLA,16,,3.0,6.0,1.0,42,346.0,304.0,0.879,3.44,0,0.8,732,,,,136.0,-11.19,0,0.0,0.0,6.0,G
3180,2004,Garth Snow,34,NYI,39,,14.0,15.0,5.0,94,932.0,838.0,0.899,2.8,1,4.4,2015,,,,113.0,-11.0,0,1.0,1.0,28.0,G
3181,2004,Rastislav Stana,24,WSH,6,,1.0,2.0,0.0,11,100.0,89.0,0.89,3.12,0,0.4,211,,,,,,0,0.0,0.0,0.0,G
3182,2004,Jamie Storr,28,CAR,14,,0.0,8.0,2.0,32,262.0,230.0,0.878,2.91,0,0.6,660,,,,,,0,0.0,0.0,0.0,G
3183,2004,Mikael Tellqvist,24,TOR,11,,5.0,3.0,2.0,31,293.0,262.0,0.894,2.87,0,1.2,647,,,,,,0,0.0,0.0,0.0,G
3184,2004,Jose Theodore,27,MTL,67,,33.0,28.0,5.0,150,1860.0,1710.0,0.919,2.27,6,13.2,3961,,,,91.0,15.65,0,3.0,3.0,4.0,G
3185,2004,Jocelyn Thibault,29,CHI,14,,5.0,7.0,2.0,39,450.0,411.0,0.913,2.87,1,2.9,821,,,,97.0,1.08,0,0.0,0.0,0.0,G
3186,2004,Vesa Toskala,26,SJS,28,,12.0,8.0,4.0,53,760.0,707.0,0.93,2.06,1,6.4,1541,,,,78.0,14.68,0,1.0,1.0,2.0,G
3187,2004,Ron Tugnutt,36,DAL,11,,3.0,7.0,0.0,22,220.0,198.0,0.9,2.41,1,1.1,548,,,,,,0,0.0,0.0,0.0,G
3188,2004,Marty Turco,28,DAL,73,,37.0,21.0,13.0,144,1648.0,1504.0,0.913,1.98,9,10.4,4359,,,,98.0,2.77,0,1.0,1.0,32.0,G
3189,2004,Roman Turek,33,CGY,18,,6.0,11.0,0.0,40,463.0,423.0,0.914,2.33,3,3.0,1031,,,,97.0,1.23,0,1.0,1.0,0.0,G
3190,2004,Matt Underhill,24,CHI,1,,0.0,1.0,0.0,4,33.0,29.0,0.879,3.95,0,0.1,61,,,,,,0,0.0,0.0,0.0,G
3191,2004,Steve Valiquette,26,NYR,2,,1.0,1.0,0.0,6,71.0,65.0,0.915,3.0,0,0.5,120,,,,,,0,0.0,0.0,0.0,G
3192,2004,Steve Valiquette,26,EDM,1,,0.0,0.0,0.0,2,7.0,5.0,0.714,8.65,0,-0.1,14,,,,,,0,0.0,0.0,0.0,G
3193,2004,Tomas Vokoun,27,NSH,73,,34.0,29.0,10.0,178,1958.0,1780.0,0.909,2.53,3,11.6,4221,,,,102.0,-3.63,0,2.0,2.0,35.0,G
3194,2004,Kevin Weekes,28,CAR,66,,23.0,30.0,11.0,146,1652.0,1506.0,0.912,2.33,6,10.2,3765,,,,99.0,1.12,0,0.0,0.0,6.0,G
3195,2004,Matthew Yeats,24,WSH,5,,1.0,3.0,0.0,13,141.0,128.0,0.908,3.03,0,0.8,258,,,,,,0,0.0,0.0,2.0,G
3196,2006,David Aebischer,27,COL,43,,25.0,14.0,2.0,123,1233.0,1110.0,0.9,2.98,3,7.3,2477,,,,101.0,-1.26,0,3.0,3.0,16.0,G
3197,2006,David Aebischer,27,MTL,7,,4.0,3.0,0.0,26,240.0,214.0,0.892,3.73,0,1.2,418,,,,,,0,0.0,0.0,0.0,G
3198,2006,Craig Anderson,24,CHI,29,,6.0,12.0,4.0,86,757.0,671.0,0.886,3.32,1,3.4,1554,,,,115.0,-11.26,0,1.0,1.0,14.0,G
3199,2006,Jean-Sebastien Aubin,28,TOR,11,,9.0,0.0,2.0,25,330.0,305.0,0.924,2.21,1,2.8,677,,,,77.0,7.58,0,0.0,0.0,0.0,G
3200,2006,Alex Auld,25,VAN,67,,33.0,26.0,6.0,189,1938.0,1749.0,0.902,2.94,0,12.0,3859,,,,99.0,2.34,0,2.0,2.0,4.0,G
3201,2006,Jason Bacashihua,23,STL,19,,4.0,10.0,1.0,52,515.0,463.0,0.899,3.23,0,3.0,966,,,,102.0,-1.15,0,1.0,1.0,0.0,G
3202,2006,Ed Belfour,40,TOR,49,,22.0,22.0,4.0,159,1476.0,1317.0,0.892,3.29,0,7.5,2897,,,,109.0,-13.27,0,1.0,1.0,12.0,G
3203,2006,Adam Berkhoel,24,ATL,9,,2.0,4.0,1.0,30,255.0,225.0,0.882,3.8,0,1.0,473,,,,,,0,0.0,0.0,0.0,G
3204,2006,Martin Biron,28,BUF,35,,21.0,8.0,3.0,93,980.0,887.0,0.905,2.88,1,6.3,1934,,,,96.0,3.76,0,1.0,1.0,10.0,G
3205,2006,Brian Boucher,29,PHX,11,,3.0,6.0,0.0,33,268.0,235.0,0.877,3.87,0,0.9,512,,,,,,0,0.0,0.0,2.0,G
3206,2006,Brian Boucher,29,CGY,3,,1.0,2.0,0.0,15,103.0,88.0,0.854,4.94,0,0.1,182,,,,,,0,0.0,0.0,0.0,G
3207,2006,Martin Brodeur,33,NJD,73,,43.0,23.0,7.0,187,2105.0,1918.0,0.911,2.57,5,14.9,4365,,,,90.0,20.83,0,3.0,3.0,4.0,G
3208,2006,Ilya Bryzgalov,25,MDA,31,,13.0,12.0,1.0,66,733.0,667.0,0.91,2.49,1,5.1,1575,,,,91.0,6.37,0,2.0,2.0,4.0,G
3209,2006,Peter Budaj,23,COL,34,,14.0,10.0,6.0,86,864.0,778.0,0.9,2.87,2,5.2,1803,,,,101.0,-0.7,0,1.0,1.0,4.0,G
3210,2006,Sean Burke,39,TBL,35,,14.0,10.0,4.0,80,764.0,684.0,0.895,2.8,2,4.1,1713,,,,106.0,-4.57,0,1.0,1.0,10.0,G
3211,2006,Sebastien Caron,25,PIT,26,,8.0,9.0,5.0,87,733.0,646.0,0.881,3.98,1,2.9,1312,,,,120.0,-14.63,0,1.0,1.0,0.0,G
3212,2006,Frederic Cassivi,30,WSH,1,,0.0,1.0,0.0,4,30.0,26.0,0.867,4.09,0,0.1,59,,,,,,0,0.0,0.0,0.0,G
3213,2006,Scott Clemmensen,28,NJD,13,,3.0,4.0,2.0,35,295.0,260.0,0.881,3.35,0,1.2,627,,,,,,0,0.0,0.0,0.0,G
3214,2006,Dan Cloutier,29,VAN,13,,8.0,3.0,1.0,36,334.0,298.0,0.892,3.11,0,1.7,681,,,,109.0,-3.02,0,0.0,0.0,4.0,G
3215,2006,Gerald Coleman,20,TBL,2,,0.0,0.0,1.0,2,17.0,15.0,0.882,2.77,0,0.1,43,,,,,,0,0.0,0.0,0.0,G
3216,2006,Ty Conklin,29,EDM,18,,8.0,5.0,1.0,43,359.0,316.0,0.88,2.8,1,1.4,922,,,,121.0,-7.56,0,0.0,0.0,2.0,G
3217,2006,Corey Crawford,21,CHI,2,,0.0,0.0,1.0,5,41.0,36.0,0.878,3.47,0,0.1,86,,,,,,0,0.0,0.0,0.0,G
3218,2006,Yann Danis,24,MTL,6,,3.0,2.0,0.0,14,152.0,138.0,0.908,2.69,1,1.0,312,,,,,,0,0.0,0.0,0.0,G
3219,2006,Marc Denis,28,CBJ,49,,21.0,25.0,1.0,151,1505.0,1354.0,0.9,3.25,1,8.9,2786,,,,102.0,-2.41,0,1.0,1.0,2.0,G
3220,2006,Rick DiPietro,24,NYI,63,,30.0,24.0,5.0,180,1797.0,1617.0,0.9,3.02,1,10.6,3572,,,,101.0,-2.58,0,1.0,1.0,28.0,G
3221,2006,Reinhard Divis,30,STL,12,,0.0,5.0,1.0,37,231.0,194.0,0.84,4.67,0,-0.1,475,,,,,,0,0.0,0.0,0.0,G
3222,2006,Wade Dubielewicz,27,NYI,7,,2.0,3.0,0.0,15,145.0,130.0,0.897,2.9,0,0.8,310,,,,,,0,0.0,0.0,0.0,G
3223,2006,Mike Dunham,33,ATL,17,,8.0,5.0,2.0,36,336.0,300.0,0.893,2.77,1,1.7,779,,,,109.0,-2.83,0,0.0,0.0,0.0,G
3224,2006,Brian Eklund,25,TBL,1,,0.0,1.0,0.0,3,19.0,16.0,0.842,3.09,0,0.0,58,,,,,,0,0.0,0.0,0.0,G
3225,2006,Ray Emery,23,OTT,39,,23.0,11.0,4.0,102,1045.0,943.0,0.902,2.82,3,6.5,2168,,,,99.0,1.17,0,1.0,1.0,2.0,G
3226,2006,Robert Esche,28,PHI,40,,22.0,11.0,5.0,113,1099.0,986.0,0.897,2.97,1,6.2,2286,,,,104.0,-4.49,0,3.0,3.0,4.0,G
3227,2006,Manny Fernandez,31,MIN,58,,30.0,18.0,7.0,130,1612.0,1482.0,0.919,2.29,1,12.8,3411,,,,82.0,29.16,0,3.0,3.0,6.0,G
3228,2006,Brian Finley,24,NSH,1,,0.0,1.0,0.0,7,41.0,34.0,0.829,7.0,0,-0.1,60,,,,,,0,0.0,0.0,0.0,G
3229,2006,Marc-Andre Fleury,21,PIT,50,,13.0,27.0,6.0,152,1485.0,1333.0,0.898,3.25,1,8.4,2809,,,,104.0,-5.38,0,1.0,1.0,0.0,G
3230,2006,Michael Garnett,23,ATL,24,,10.0,7.0,4.0,73,634.0,561.0,0.885,3.44,2,2.7,1271,,,,117.0,-10.4,0,2.0,2.0,0.0,G
3231,2006,Mathieu Garon,28,LAK,63,,31.0,26.0,3.0,185,1738.0,1553.0,0.894,3.22,4,9.1,3446,,,,108.0,-13.4,0,3.0,3.0,8.0,G
3232,2006,Martin Gerber,31,CAR,60,,38.0,14.0,6.0,162,1719.0,1557.0,0.906,2.78,3,11.2,3493,,,,95.0,7.72,0,2.0,2.0,4.0,G
3233,2006,Jean-Sebastien Giguere,28,MDA,60,,30.0,15.0,11.0,150,1692.0,1542.0,0.911,2.62,2,12.0,3381,,,,90.0,17.05,0,0.0,0.0,20.0,G
3234,2006,John Grahame,30,TBL,57,,29.0,22.0,1.0,161,1450.0,1289.0,0.889,3.06,5,6.9,3152,,,,112.0,-17.84,0,1.0,1.0,14.0,G
3235,2006,Josh Harding,21,MIN,3,,2.0,1.0,0.0,8,83.0,75.0,0.904,2.59,1,0.5,185,,,,,,0,0.0,0.0,0.0,G
3236,2006,Dominik Hasek,41,OTT,43,,28.0,10.0,4.0,90,1202.0,1112.0,0.925,2.09,5,10.3,2584,,,,76.0,28.68,0,0.0,0.0,16.0,G
3237,2006,Adam Hauser,25,LAK,1,,0.0,0.0,0.0,6,24.0,18.0,0.75,7.08,0,-0.2,51,,,,,,0,0.0,0.0,0.0,G
3238,2006,Johan Hedberg,32,DAL,19,,12.0,4.0,1.0,48,472.0,424.0,0.898,2.67,0,2.7,1079,,,,103.0,-1.4,0,2.0,2.0,6.0,G
3239,2006,Chris Holt,20,NYR,1,,0.0,0.0,0.0,0,2.0,2.0,1.0,0.0,0,0.0,10,,,,,,0,0.0,0.0,0.0,G
3240,2006,Jimmy Howard,21,DET,4,,1.0,2.0,0.0,10,104.0,94.0,0.904,2.99,0,0.7,201,,,,,,0,0.0,0.0,0.0,G
3241,2006,Cristobal Huet,30,MTL,36,,18.0,11.0,4.0,77,1085.0,1008.0,0.929,2.2,7,9.7,2103,,,,72.0,30.12,0,0.0,0.0,0.0,G
3242,2006,Brent Johnson,28,WSH,26,,9.0,12.0,1.0,81,854.0,773.0,0.905,3.44,1,5.5,1413,,,,96.0,3.32,0,0.0,0.0,14.0,G
3243,2006,Curtis Joseph,38,PHX,60,,32.0,21.0,3.0,166,1690.0,1524.0,0.902,2.91,4,10.3,3424,,,,99.0,0.86,0,1.0,1.0,18.0,G
3244,2006,Nikolai Khabibulin,33,CHI,50,,17.0,26.0,6.0,157,1379.0,1222.0,0.886,3.35,0,6.2,2815,,,,115.0,-20.85,0,1.0,1.0,10.0,G
3245,2006,Miikka Kiprusoff,29,CGY,74,,42.0,20.0,11.0,151,1951.0,1800.0,0.923,2.07,10,16.2,4380,,,,78.0,41.63,0,2.0,2.0,10.0,G
3246,2006,Vitali Kolesnik,26,COL,8,,3.0,3.0,0.0,20,178.0,158.0,0.888,3.24,0,0.8,370,,,,,,0,1.0,1.0,2.0,G
3247,2006,Olaf Kolzig,35,WSH,59,,20.0,28.0,11.0,206,1987.0,1781.0,0.896,3.53,0,11.0,3506,,,,105.0,-9.82,0,3.0,3.0,14.0,G
3248,2006,Jason LaBarbera,26,LAK,29,,11.0,9.0,2.0,69,688.0,619.0,0.9,2.89,1,4.1,1433,,,,102.0,-1.07,0,1.0,1.0,0.0,G
3249,2006,Patrick Lalime,31,STL,31,,4.0,18.0,8.0,103,868.0,765.0,0.881,3.64,0,3.4,1699,,,,120.0,-17.3,0,0.0,0.0,0.0,G
3250,2006,Pascal Leclaire,23,CBJ,33,,11.0,15.0,3.0,97,1084.0,987.0,0.911,3.23,0,7.6,1804,,,,91.0,10.03,0,1.0,1.0,2.0,G
3251,2006,Manny Legace,32,DET,51,,37.0,8.0,3.0,106,1244.0,1138.0,0.915,2.19,7,9.3,2905,,,,86.0,16.82,0,1.0,1.0,0.0,G
3252,2006,Kari Lehtonen,22,ATL,38,,20.0,15.0,0.0,106,1123.0,1017.0,0.906,2.94,2,7.3,2166,,,,96.0,4.88,0,1.0,1.0,4.0,G
3253,2006,David LeNeveu,22,PHX,15,,3.0,8.0,2.0,44,386.0,342.0,0.886,3.24,0,1.7,814,,,,115.0,-5.89,0,0.0,0.0,0.0,G
3254,2006,Henrik Lundqvist,23,NYR,53,,30.0,12.0,9.0,116,1485.0,1369.0,0.922,2.24,2,12.2,3112,,,,79.0,30.62,0,2.0,2.0,0.0,G
3255,2006,Roberto Luongo,26,FLA,75,,35.0,30.0,9.0,213,2488.0,2275.0,0.914,2.97,4,18.5,4305,,,,87.0,32.64,0,3.0,3.0,2.0,G
3256,2006,Jussi Markkanen,30,EDM,37,,15.0,12.0,6.0,105,873.0,768.0,0.88,3.13,0,3.3,2016,,,,122.0,-18.81,0,1.0,1.0,0.0,G
3257,2006,Chris Mason,29,NSH,23,,12.0,5.0,1.0,52,597.0,545.0,0.913,2.54,2,4.3,1227,,,,88.0,6.94,1,0.0,1.0,0.0,G
3258,2006,Jamie McLennan,34,FLA,17,,2.0,4.0,2.0,34,360.0,326.0,0.906,2.85,0,2.3,678,,,,96.0,1.54,0,0.0,0.0,0.0,G
3259,2006,Rob McVicar,24,VAN,1,,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,0.0,3,,,,,,0,0.0,0.0,0.0,G
3260,2006,Ryan Miller,25,BUF,48,,30.0,14.0,3.0,124,1440.0,1316.0,0.914,2.6,1,10.6,2862,,,,87.0,18.17,0,2.0,2.0,0.0,G
3261,2006,Mike Morrison,26,EDM,21,,10.0,4.0,2.0,42,361.0,319.0,0.884,2.83,0,1.5,892,,,,118.0,-6.36,0,0.0,0.0,2.0,G
3262,2006,Mike Morrison,26,OTT,4,,1.0,0.0,1.0,12,96.0,84.0,0.875,3.47,0,0.3,207,,,,,,0,1.0,1.0,0.0,G
3263,2006,Adam Munro,23,CHI,10,,3.0,5.0,2.0,25,234.0,209.0,0.893,3.0,1,1.2,501,,,,,,0,1.0,1.0,0.0,G
3264,2006,Evgeni Nabokov,30,SJS,45,,16.0,19.0,7.0,133,1160.0,1027.0,0.885,3.1,1,5.1,2575,,,,116.0,-18.47,0,1.0,1.0,18.0,G
3265,2006,Antero Niittymaki,25,PHI,46,,23.0,15.0,6.0,133,1266.0,1133.0,0.895,2.97,2,6.8,2690,,,,106.0,-8.01,0,1.0,1.0,0.0,G
3266,2006,Mika Noronen,26,VAN,4,,1.0,1.0,0.0,10,77.0,67.0,0.87,3.52,0,0.2,170,,,,,,0,0.0,0.0,0.0,G
3267,2006,Mika Noronen,26,BUF,4,,1.0,2.0,0.0,12,77.0,65.0,0.844,4.27,0,0.0,169,,,,,,0,0.0,0.0,2.0,G
3268,2006,Chris Osgood,33,DET,32,,20.0,6.0,5.0,85,828.0,743.0,0.897,2.76,2,4.7,1846,,,,104.0,-3.25,0,0.0,0.0,8.0,G
3269,2006,Maxime Ouellet,24,VAN,4,,0.0,2.0,1.0,12,113.0,101.0,0.894,3.25,0,0.6,222,,,,,,0,0.0,0.0,2.0,G
3270,2006,Martin Prusek,30,CBJ,9,,3.0,3.0,0.0,20,165.0,145.0,0.879,3.21,0,0.6,373,,,,,,0,0.0,0.0,0.0,G
3271,2006,Andrew Raycroft,25,BOS,30,,8.0,19.0,2.0,100,824.0,724.0,0.879,3.72,0,3.0,1619,,,,123.0,-18.64,0,0.0,0.0,0.0,G
3272,2006,Pekka Rinne,23,NSH,2,,1.0,1.0,0.0,4,40.0,36.0,0.9,3.8,0,0.2,63,,,,,,0,0.0,0.0,0.0,G
3273,2006,Dwayne Roloson,36,MIN,24,,6.0,17.0,1.0,68,759.0,691.0,0.91,3.0,1,5.3,1361,,,,91.0,6.94,0,0.0,0.0,6.0,G
3274,2006,Dwayne Roloson,36,EDM,19,,8.0,7.0,4.0,47,497.0,450.0,0.905,2.43,1,3.2,1163,,,,96.0,2.07,0,1.0,1.0,2.0,G
3275,2006,Dany Sabourin,25,PIT,1,,0.0,1.0,0.0,4,14.0,10.0,0.714,11.68,0,-0.2,21,,,,,,0,0.0,0.0,0.0,G
3276,2006,Curtis Sanford,26,STL,34,,13.0,13.0,5.0,81,885.0,804.0,0.908,2.66,3,6.0,1830,,,,93.0,6.38,0,0.0,0.0,0.0,G
3277,2006,Philippe Sauve,25,CGY,8,,3.0,3.0,0.0,22,202.0,180.0,0.891,3.28,0,1.0,402,,,,,,0,0.0,0.0,21.0,G
3278,2006,Philippe Sauve,25,PHX,5,,0.0,4.0,0.0,17,128.0,111.0,0.867,5.46,0,0.3,187,,,,,,0,0.0,0.0,0.0,G
3279,2006,Nolan Schaefer,26,SJS,7,,5.0,1.0,0.0,11,138.0,127.0,0.92,1.88,1,1.1,352,,,,,,0,0.0,0.0,2.0,G
3280,2006,Steve Shields,33,ATL,5,,1.0,2.0,1.0,19,129.0,110.0,0.853,4.28,0,0.1,266,,,,,,0,0.0,0.0,0.0,G
3281,2006,Jordan Sigalet,24,BOS,1,,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,0.0,1,,,,,,0,0.0,0.0,0.0,G
3282,2006,Garth Snow,36,NYI,20,,4.0,13.0,1.0,68,595.0,527.0,0.886,3.72,0,2.6,1096,,,,116.0,-9.25,0,0.0,0.0,2.0,G
3283,2006,Mikael Tellqvist,26,TOR,25,,10.0,11.0,2.0,73,697.0,624.0,0.895,3.13,2,3.8,1399,,,,106.0,-4.18,0,0.0,0.0,0.0,G
3284,2006,Jose Theodore,29,MTL,38,,17.0,15.0,5.0,122,1025.0,903.0,0.881,3.46,0,4.0,2114,,,,121.0,-20.8,0,1.0,1.0,2.0,G
3285,2006,Jose Theodore,29,COL,5,,1.0,3.0,1.0,15,133.0,118.0,0.887,3.04,0,0.6,296,,,,,,0,0.0,0.0,0.0,G
3286,2006,Jocelyn Thibault,31,PIT,16,,1.0,9.0,3.0,60,484.0,424.0,0.876,4.47,0,1.6,807,,,,126.0,-12.21,0,0.0,0.0,2.0,G
3287,2006,Tim Thomas,31,BOS,38,,12.0,13.0,10.0,101,1213.0,1112.0,0.917,2.77,1,9.3,2187,,,,84.0,18.76,0,1.0,1.0,4.0,G
3288,2006,Hannu Toivonen,21,BOS,20,,9.0,5.0,4.0,51,590.0,539.0,0.914,2.63,1,4.3,1163,,,,88.0,7.25,0,0.0,0.0,6.0,G
3289,2006,Vesa Toskala,28,SJS,37,,23.0,7.0,4.0,87,878.0,791.0,0.901,2.59,2,5.3,2039,,,,100.0,-0.31,0,1.0,1.0,4.0,G
3290,2006,Marty Turco,30,DAL,68,,41.0,19.0,5.0,166,1624.0,1458.0,0.898,2.55,3,9.2,3910,,,,104.0,-5.66,0,2.0,2.0,28.0,G
3291,2006,Tomas Vokoun,29,NSH,61,,36.0,18.0,7.0,160,1984.0,1824.0,0.919,2.67,4,15.8,3601,,,,82.0,35.88,0,2.0,2.0,26.0,G
3292,2006,Cam Ward,21,CAR,28,,14.0,8.0,2.0,91,773.0,682.0,0.882,3.68,0,3.1,1484,,,,119.0,-14.68,0,2.0,2.0,0.0,G
3293,2006,Kevin Weekes,30,NYR,32,,14.0,14.0,3.0,91,867.0,776.0,0.895,2.86,0,4.7,1850,,,,106.0,-5.4,0,1.0,1.0,4.0,G
3294,2007,David Aebischer,28,MTL,32,,13.0,12.0,3.0,93,929.0,836.0,0.9,3.17,0,5.1,1760,,,,106.0,-4.97,0,0.0,0.0,2.0,G
3295,2007,Craig Anderson,25,FLA,5,,1.0,1.0,1.0,8,116.0,108.0,0.931,2.21,0,1.0,217,,,,,,0,0.0,0.0,0.0,G
3296,2007,Jean-Sebastien Aubin,29,TOR,20,,3.0,5.0,2.0,46,371.0,325.0,0.876,3.43,0,1.1,804,,,,131.0,-10.84,0,0.0,0.0,0.0,G
3297,2007,Alex Auld,26,FLA,27,,7.0,13.0,5.0,82,729.0,647.0,0.888,3.35,1,3.0,1471,,,,119.0,-12.92,0,1.0,1.0,2.0,G
3298,2007,Jason Bacashihua,24,STL,19,,3.0,7.0,3.0,47,450.0,403.0,0.896,3.16,0,2.3,894,,,,110.0,-4.36,0,0.0,0.0,2.0,G
3299,2007,Niklas Backstrom,28,MIN,41,,23.0,8.0,6.0,73,1028.0,955.0,0.929,1.97,5,9.0,2227,,,,75.0,24.41,0,1.0,1.0,2.0,G
3300,2007,Ed Belfour,41,FLA,58,,27.0,17.0,10.0,152,1550.0,1398.0,0.902,2.77,1,8.9,3289,,,,103.0,-5.12,0,2.0,2.0,10.0,G
3301,2007,Martin Biron,29,BUF,19,,12.0,4.0,1.0,54,533.0,479.0,0.899,3.04,0,2.9,1066,,,,107.0,-3.49,0,0.0,0.0,25.0,G
3302,2007,Martin Biron,29,PHI,16,,6.0,8.0,2.0,47,509.0,462.0,0.908,3.01,0,3.2,935,,,,97.0,1.23,0,0.0,0.0,0.0,G
3303,2007,Brian Boucher,30,CHI,15,,1.0,10.0,3.0,45,389.0,344.0,0.884,3.27,1,1.5,827,,,,122.0,-8.14,0,0.0,0.0,0.0,G
3304,2007,Brian Boucher,30,CBJ,3,,1.0,1.0,0.0,9,67.0,58.0,0.866,3.79,0,0.1,142,,,,,,0,0.0,0.0,0.0,G
3305,2007,Martin Brodeur,34,NJD,78,,48.0,23.0,7.0,171,2182.0,2011.0,0.922,2.18,12,17.3,4697,,,,83.0,35.76,0,1.0,1.0,12.0,G
3306,2007,Barry Brust,23,LAK,11,,2.0,4.0,1.0,30,245.0,215.0,0.878,3.7,0,0.7,486,,,,,,0,0.0,0.0,0.0,G
3307,2007,Ilya Bryzgalov,26,ANA,27,,10.0,8.0,6.0,62,668.0,606.0,0.907,2.47,1,4.2,1509,,,,98.0,1.3,0,0.0,0.0,0.0,G
3308,2007,Peter Budaj,24,COL,57,,31.0,16.0,6.0,143,1499.0,1356.0,0.905,2.68,3,9.1,3199,,,,101.0,-0.96,0,2.0,2.0,0.0,G
3309,2007,Sean Burke,40,LAK,23,,6.0,10.0,5.0,68,687.0,619.0,0.901,3.12,1,3.9,1310,,,,104.0,-2.9,0,1.0,1.0,4.0,G
3310,2007,Sebastien Caron,26,CHI,1,,1.0,0.0,0.0,1,25.0,24.0,0.96,1.0,0,0.3,60,,,,,,0,0.0,0.0,0.0,G
3311,2007,Sebastien Caron,26,ANA,1,,0.0,0.0,0.0,1,6.0,5.0,0.833,2.12,0,0.0,28,,,,,,0,0.0,0.0,0.0,G
3312,2007,Frederic Cassivi,31,WSH,4,,0.0,1.0,1.0,6,58.0,52.0,0.897,2.6,0,0.3,139,,,,,,0,0.0,0.0,0.0,G
3313,2007,Scott Clemmensen,29,NJD,6,,1.0,1.0,2.0,16,144.0,128.0,0.889,3.14,0,0.6,305,,,,,,0,0.0,0.0,0.0,G
3314,2007,Dan Cloutier,30,LAK,24,,6.0,14.0,2.0,85,608.0,523.0,0.86,3.98,0,0.7,1281,,,,148.0,-27.39,0,1.0,1.0,21.0,G
3315,2007,Ty Conklin,30,CBJ,11,,2.0,3.0,2.0,27,210.0,183.0,0.871,3.3,0,0.5,491,,,,,,0,0.0,0.0,0.0,G
3316,2007,Ty Conklin,30,BUF,5,,1.0,2.0,0.0,13,120.0,107.0,0.892,3.43,0,0.6,227,,,,,,0,0.0,0.0,2.0,G
3317,2007,Marc Denis,29,TBL,44,,17.0,18.0,2.0,125,1068.0,943.0,0.883,3.19,1,3.9,2353,,,,124.0,-23.8,0,0.0,0.0,2.0,G
3318,2007,Rick DiPietro,25,NYI,62,,32.0,19.0,9.0,156,1917.0,1761.0,0.919,2.58,5,14.6,3627,,,,86.0,25.65,0,2.0,2.0,24.0,G
